name,mad,job_name,alpha,unique_num,metal,smi_num,eqlig,axlig1,axlig2,eq_con,ax_con1,ax_con2,ligcharge,oxstate,spinmult,flag_oct_loose,flag_conv,geo_use,ss_use,ss_label,ss_del,ss_target,ss_actual,flag_oct,flag_list,flag_init,flag_list_init,num_coord_metal,rmsd_max,oct_angle_devi_max,max_del_sig_angle,dist_del_eq,dist_del_all,devi_linear_avrg,devi_linear_max
co_2_eq_[CH2]_ax1_[CH2]_ax2_[CH2]_ahf_20_4,neutralMono,gen_0_slot_6_3_2_3_3_3_20_4,20,6,co,3_3_3_3,[CH2],[CH2],[CH2],-1,-1,-1,0,2,4,0,1,1,1,1,0.006714,3.75,3.756714,0,max_del_sig_angle; rmsd_max; oct_angle_devi_max,1,None,6,lig_mismatch,52.9894699,147.6511731,0.164523647,0.249150906,0,0
cr_2_eq_[PH2-]-[CH2]-[CH2]-[PH2-]_ax1_[PH2-]-[CH2]-[CH2]-[PH2-]_ax2_[PH2-]-[CH2]-[CH2]-[PH2-]_ahf_20_1,chargedBi,gen_0_slot_128_0_2_86_86_86_20_1,20,128,cr,0_86_86_86,[PH2-]-[CH2]-[CH2]-[PH2-],[PH2-]-[CH2]-[CH2]-[PH2-],[PH2-]-[CH2]-[CH2]-[PH2-],-1,-1,-1,-12,2,1,1,1,1,0,1,0.0,0.0,0.0,1,None,1,None,6,0.147944079,4.633510923,7.470163007,0.004848399,0.012029344,0,0
cr_2_eq_tbuc_ax1_ammonia_ax2_ammonia_ahf_20_1,hetann,gen_0_slot_72_0_2_14_7_7_20_1,20,72,cr,0_14_7_7,tbuc,ammonia,ammonia,-1,-1,-1,0,2,1,1,1,1,0,1,0.0,0.0,0.0,1,None,1,None,6,0.030287702,9.806506812,13.81354759,0.008569274,0.119926546,0,0
mn_3_eq_[O]-[CH+]-[CH+]-[O]_ax1_[O]-[CH+]-[CH+]-[O]_ax2_[O]-[CH+]-[CH+]-[O]_ahf_20_5,chargedBi,gen_0_slot_299_1_3_73_73_73_20_5,20,299,mn,1_73_73_73,[O]-[CH+]-[CH+]-[O],[O]-[CH+]-[CH+]-[O],[O]-[CH+]-[CH+]-[O],-1,-1,-1,12,3,5,0,0,1,0,0,1.568704,6.0,7.568703999999999,0,num_coord_metal,1,None,0,-1,-1,-1,-1,-1,-1,-1
fe_3_eq_[NH+]-[OH2-]_ax1_[NH+]-[OH2-]_ax2_[NH+]-[OH2-]_ahf_20_2,neutralMono,gen_0_slot_373_2_3_104_104_104_20_2,20,373,fe,2_104_104_104,[NH+]-[OH2-],[NH+]-[OH2-],[NH+]-[OH2-],-1,-1,-1,0,3,2,0,0,1,0,1,0.41768900000000003,0.75,1.167689,0,rmsd_max,1,None,6,lig_mismatch,6.77081165,13.34696468,0.115302607,0.47442634,0,0
co_3_eq_[C]#[C]_ax1_[C]#[C]_ax2_[C]#[C]_ahf_20_5,neutralMono,gen_0_slot_311_3_3_88_88_88_20_5,20,311,co,3_88_88_88,[C]#[C],[C]#[C],[C]#[C],-1,-1,-1,0,3,5,0,0,1,0,0,1.341351,6.0,7.3413509999999995,0,max_del_sig_angle; rmsd_max; oct_angle_devi_max,1,None,6,lig_mismatch,21.71095333,49.38470228,0.078156425,0.291105153,1.764794798,2.902452816
mn_3_eq_[PH2]-[PH2]_ax1_[PH2]-[PH2]_ax2_[PH2]-[PH2]_ahf_20_5,neutralMono,gen_0_slot_859_1_3_301_301_301_20_5,20,859,mn,1_301_301_301,[PH2]-[PH2],[PH2]-[PH2],[PH2]-[PH2],-1,-1,-1,0,3,5,1,1,1,1,1,0.538328,6.0,6.538328,1,None,1,None,6,0.032415553,4.03015214,8.117108347,0.034744532,0.138886538,0,0
mn_2_eq_[SH-]=[NH]_ax1_[SH-]=[NH]_ax2_[SH-]=[NH]_ahf_20_2,chargedMono,gen_0_slot_818_1_2_353_353_353_20_2,20,818,mn,1_353_353_353,[SH-]=[NH],[SH-]=[NH],[SH-]=[NH],-1,-1,-1,-6,2,2,0,0,1,0,0,1.912657,0.75,2.662657,0,num_coord_metal,1,None,2,-1,-1,-1,-1,-1,-1,-1
co_3_eq_[O-]#[C+]_ax1_[O-]#[C+]_ax2_[O-]#[C+]_ahf_20_5,neutralMono,gen_0_slot_575_3_3_179_179_179_20_5,20,575,co,3_179_179_179,[O-]#[C+],[O-]#[C+],[O-]#[C+],-1,-1,-1,0,3,5,1,1,1,1,1,0.005755,6.0,6.005755000000001,1,None,1,None,6,0.012553214,1.379604813,1.729501127,0.000537099,0.002189761,0,0
cr_3_eq_[SH3-]_ax1_[SH3-]_ax2_[SH3-]_ahf_20_2,chargedMono,gen_0_slot_73_0_3_27_27_27_20_2,20,73,cr,0_27_27_27,[SH3-],[SH3-],[SH3-],-1,-1,-1,-6,3,2,0,0,1,0,0,1.837159,0.75,2.587159,0,num_coord_metal,1,None,4,-1,-1,-1,-1,-1,-1,-1
cr_2_eq_acac_ax1_tbuc_ax2_tbuc_ahf_20_1,allhits,gen_0_slot_78_0_2_28_7_7_20_1,20,78,cr,0_28_7_7,acac,tbuc,tbuc,-1,-1,-1,0,2,1,1,1,1,0,1,0.0,0.0,0.0,1,None,1,None,6,0.069616536,9.169794988,12.81745206,0.113553685,0.15934836,0,0
fe_3_eq_methylamine_ax1_benzisc_ax2_benzisc_ahf_20_6,distrun,gen_0_slot_123_2_3_31_3_3_20_6,20,123,fe,2_31_3_3,methylamine,benzisc,benzisc,-1,-1,-1,0,3,6,1,1,1,1,1,0.015898,8.75,8.765898,1,None,1,None,6,0.021959217,0.838941315,1.513680081,0.030927831,0.11925959,6.915596345,7.021837933
co_3_eq_[CH-]_ax1_[CH-]_ax2_[CH-]_ahf_20_5,chargedMono,gen_0_slot_7_3_3_1_1_1_20_5,20,7,co,3_1_1_1,[CH-],[CH-],[CH-],-1,-1,-1,-6,3,5,0,1,1,1,1,0.06828200000000001,6.0,6.068282,0,max_del_sig_angle; rmsd_max; oct_angle_devi_max,1,None,6,lig_mismatch,41.53203967,52.05764434,0.004277635,0.243732671,0,0
undef,rs1,1154_mn_2_eq_3_ax1_3_ax2_16_6,20,1154,mn,mn_water_water_carbonyl,water,water,carbonyl,-1,-1,-1,0,2,6,1,1,1,1,1,0.001459,8.75,8.751458999999999,1,None,1,None,6,0.005050683,7.958860925,15.84489925,0.023803537,0.446690664,1.575937987,1.575937987
fe_2_eq_[CH+]=[CH3-]_ax1_[CH+]=[CH3-]_ax2_[CH+]=[CH3-]_ahf_20_1,neutralMono,gen_0_slot_116_2_2_34_34_34_20_1,20,116,fe,2_34_34_34,[CH+]=[CH3-],[CH+]=[CH3-],[CH+]=[CH3-],-1,-1,-1,0,2,1,1,1,1,0,1,0.0,0.0,0.0,1,None,1,None,6,0.059618332,6.754635193,13.74766517,0.008410187,0.019143418,0,0
mn_2_eq_bipy_ax1_water_ax2_water_ahf_20_6,hetann,gen_0_slot_38_1_2_8_12_12_20_6,20,38,mn,1_8_12_12,bipy,water,water,-1,-1,-1,0,2,6,0,1,1,1,1,0.0026550000000000002,8.75,8.752655,0,oct_angle_devi_max,1,None,6,0.100813304,15.22360812,19.88782773,0.008004616,0.060189345,0,0
fe_2_eq_[O+]-[PH3-]_ax1_[O+]-[PH3-]_ax2_[O+]-[PH3-]_ahf_20_1,neutralMono,gen_0_slot_556_2_2_175_175_175_20_1,20,556,fe,2_175_175_175,[O+]-[PH3-],[O+]-[PH3-],[O+]-[PH3-],-1,-1,-1,0,2,1,1,1,1,0,1,0.0,0.0,0.0,1,None,1,None,6,0.103875459,0.983985537,1.369171487,0.001072553,0.007850385,0,0
co_2_eq_[PH]-[CH2]-[CH2]-[PH]_ax1_[PH]-[CH2]-[CH2]-[PH]_ax2_[PH]-[CH2]-[CH2]-[PH]_ahf_20_2,neutralBi,gen_0_slot_446_3_2_99_99_99_20_2,20,446,co,3_99_99_99,[PH]-[CH2]-[CH2]-[PH],[PH]-[CH2]-[CH2]-[PH],[PH]-[CH2]-[CH2]-[PH],-1,-1,-1,0,2,2,0,0,1,0,0,1.103484,0.75,1.853484,0,num_coord_metal,1,None,4,-1,-1,-1,-1,-1,-1,-1
mn_2_eq_[NH2-]-[CH2]-[CH2]-[NH2-]_ax1_[NH2-]-[CH2]-[CH2]-[NH2-]_ax2_[NH2-]-[CH2]-[CH2]-[NH2-]_ahf_20_6,chargedBi,gen_0_slot_2_1_2_22_22_22_20_6,20,2,mn,1_22_22_22,[NH2-]-[CH2]-[CH2]-[NH2-],[NH2-]-[CH2]-[CH2]-[NH2-],[NH2-]-[CH2]-[CH2]-[NH2-],-1,-1,-1,-12,2,6,1,1,1,1,1,0.002457,8.75,8.752457000000001,1,None,1,None,6,0.064370861,7.596421803,13.32091676,0.000318169,0.000694527,0,0
fe_3_eq_[PH+]-[OH]_ax1_[PH+]-[OH]_ax2_[PH+]-[OH]_ahf_20_2,chargedMono,gen_0_slot_1109_2_3_262_262_262_20_2,20,1109,fe,2_262_262_262,[PH+]-[OH],[PH+]-[OH],[PH+]-[OH],-1,-1,-1,6,3,2,0,0,1,0,0,1.9288450000000001,0.75,2.678845,0,num_coord_metal,1,None,0,-1,-1,-1,-1,-1,-1,-1
fe_3_eq_[CH]-[S]-[S]-[CH]_ax1_[CH]-[S]-[S]-[CH]_ax2_[CH]-[S]-[S]-[CH]_ahf_20_2,neutralBi,gen_0_slot_125_2_3_19_19_19_20_2,20,125,fe,2_19_19_19,[CH]-[S]-[S]-[CH],[CH]-[S]-[S]-[CH],[CH]-[S]-[S]-[CH],-1,-1,-1,0,3,2,0,1,1,1,1,0.011337999999999999,0.75,0.761338,0,rmsd_max; oct_angle_devi_max,1,None,6,lig_mismatch,12.7624827,18.34507982,0.051011734,0.611787896,0,0
co_2_eq_[NH2]-[PH2]_ax1_[NH2]-[PH2]_ax2_[NH2]-[PH2]_ahf_20_2,neutralMono,gen_0_slot_454_3_2_144_144_144_20_2,20,454,co,3_144_144_144,[NH2]-[PH2],[NH2]-[PH2],[NH2]-[PH2],-1,-1,-1,0,2,2,1,1,1,1,1,0.193583,0.75,0.943583,1,None,1,None,6,0.076200848,4.520091919,7.89942393,0.051273786,0.440234774,0,0
co_2_eq_[CH]#[NH-]_ax1_[CH]#[NH-]_ax2_[CH]#[NH-]_ahf_20_4,chargedMono,gen_0_slot_166_3_2_80_80_80_20_4,20,166,co,3_80_80_80,[CH]#[NH-],[CH]#[NH-],[CH]#[NH-],-1,-1,-1,-6,2,4,0,0,1,0,1,0.051133,3.75,3.801133,0,num_coord_metal,1,None,5,-1,-1,-1,-1,-1,-1,-1
undef,rs1,1119_cr_3_eq_18_ax1_39_ax2_39_4,20,1119,cr,cr_misc_furan_furan,misc,furan,furan,-1,-1,-1,0,3,4,1,1,1,1,1,0.028191,3.75,3.7781910000000005,1,None,1,None,6,0.04541691,1.501798004,2.624963806,0.001585266,0.071547763,2.299949765,2.593601333
co_2_eq_[S]-[CH+]-[CH+]-[S]_ax1_[S]-[CH+]-[CH+]-[S]_ax2_[S]-[CH+]-[CH+]-[S]_ahf_20_2,chargedBi,gen_0_slot_366_3_2_137_137_137_20_2,20,366,co,3_137_137_137,[S]-[CH+]-[CH+]-[S],[S]-[CH+]-[CH+]-[S],[S]-[CH+]-[CH+]-[S],-1,-1,-1,12,2,2,0,0,1,1,0,3.839236,0.75,4.589236,0,num_coord_metal,1,None,0,-1,-1,-1,-1,-1,-1,-1
cr_3_eq_[NH2-]=[P+]_ax1_[NH2-]=[P+]_ax2_[NH2-]=[P+]_ahf_20_2,neutralMono,gen_0_slot_417_0_3_131_131_131_20_2,20,417,cr,0_131_131_131,[NH2-]=[P+],[NH2-]=[P+],[NH2-]=[P+],-1,-1,-1,0,3,2,0,0,1,1,0,2.044905,0.75,2.794905,0,rmsd_max,1,None,6,lig_mismatch,5.45884083,7.134942198,0.012912806,0.044343705,0,0
co_3_eq_[P+]=[NH2-]_ax1_[P+]=[NH2-]_ax2_[P+]=[NH2-]_ahf_20_1,neutralMono,gen_0_slot_735_3_3_249_249_249_20_1,20,735,co,3_249_249_249,[P+]=[NH2-],[P+]=[NH2-],[P+]=[NH2-],-1,-1,-1,0,3,1,0,1,1,0,1,0.0,0.0,0.0,0,num_coord_metal,1,None,4,-1,-1,-1,-1,-1,-1,-1
mn_3_eq_cyanide_ax1_ammonia_ax2_ammonia_ahf_20_5,hetann,gen_0_slot_11_1_3_4_7_7_20_5,20,11,mn,1_4_7_7,cyanide,ammonia,ammonia,-1,-1,-1,0,3,5,1,1,1,1,1,0.058868,6.0,6.058868,1,None,1,None,6,0.006799277,0.811275885,1.440653936,0.002334883,0.312833632,0.260975066,0.266630692
mn_3_eq_[OH]-[OH2-]_ax1_[OH]-[OH2-]_ax2_[OH]-[OH2-]_ahf_20_1,chargedMono,gen_0_slot_531_1_3_229_229_229_20_1,20,531,mn,1_229_229_229,[OH]-[OH2-],[OH]-[OH2-],[OH]-[OH2-],-1,-1,-1,-6,3,1,0,1,1,0,1,0.0,0.0,0.0,0,rmsd_max,1,None,6,lig_mismatch,5.953463619,8.890947667,0.018465071,0.174736996,0,0
mn_3_eq_mec_ax1_cyanopyridine_ax2_cyanopyridine_ahf_20_1,distrun,gen_0_slot_105_1_3_6_10_10_20_1,20,105,mn,1_6_10_10,mec,cyanopyridine,cyanopyridine,-1,-1,-1,0,3,1,1,1,1,0,1,0.0,0.0,0.0,1,None,1,None,6,0.06020395,3.104322088,7.060425676,0.046942662,0.136785257,0,0
co_2_eq_[PH+]-[OH]_ax1_[PH+]-[OH]_ax2_[PH+]-[OH]_ahf_20_2,chargedMono,gen_0_slot_1110_3_2_262_262_262_20_2,20,1110,co,3_262_262_262,[PH+]-[OH],[PH+]-[OH],[PH+]-[OH],-1,-1,-1,6,2,2,0,0,1,0,0,1.002677,0.75,1.752677,0,num_coord_metal,1,None,0,-1,-1,-1,-1,-1,-1,-1
mn_3_eq_[O+]-[PH2]_ax1_[O+]-[PH2]_ax2_[O+]-[PH2]_ahf_20_5,chargedMono,gen_0_slot_1075_1_3_174_174_174_20_5,20,1075,mn,1_174_174_174,[O+]-[PH2],[O+]-[PH2],[O+]-[PH2],-1,-1,-1,6,3,5,0,0,1,0,0,1.398051,6.0,7.398051,0,num_coord_metal,1,None,0,-1,-1,-1,-1,-1,-1,-1
cr_2_eq_[CH2]=[NH]_ax1_[CH2]=[NH]_ax2_[CH2]=[NH]_ahf_20_5,neutralMono,gen_0_slot_208_0_2_66_66_66_20_5,20,208,cr,0_66_66_66,[CH2]=[NH],[CH2]=[NH],[CH2]=[NH],-1,-1,-1,0,2,5,1,1,1,1,1,0.012979,6.0,6.0129790000000005,1,None,1,None,6,0.007104855,4.585214074,5.651613338,0.028377062,0.453708636,0,0
undef,rs1,1363_fe_3_eq_16_ax1_3_ax2_9_6,20,1363,fe,fe_carbonyl_water_pyr,carbonyl,water,pyr,-1,-1,-1,0,3,6,0,1,1,1,1,0.016047,8.75,8.766047,0,num_coord_metal,1,None,5,-1,-1,-1,-1,-1,-1,-1
fe_3_eq_[S+]-[PH3-]_ax1_[S+]-[PH3-]_ax2_[S+]-[PH3-]_ahf_20_6,neutralMono,gen_0_slot_965_2_3_332_332_332_20_6,20,965,fe,2_332_332_332,[S+]-[PH3-],[S+]-[PH3-],[S+]-[PH3-],-1,-1,-1,0,3,6,0,0,1,0,1,0.016804,8.75,8.766803999999999,0,num_coord_metal,1,None,5,-1,-1,-1,-1,-1,-1,-1
undef,rs1,1578_co_2_eq_39_ax1_3_ax2_39_2,20,1578,co,co_furan_water_furan,furan,water,furan,-1,-1,-1,0,2,2,1,1,1,1,1,0.5606800000000001,0.75,1.3106799999999998,1,None,1,None,6,0.052113151,3.835147888,6.131664861,0.109651709,0.30491281,0,0
co_2_eq_[OH-]-[O]-[O]-[OH-]_ax1_[OH-]-[O]-[O]-[OH-]_ax2_[OH-]-[O]-[O]-[OH-]_ahf_20_2,chargedBi,gen_0_slot_102_3_2_59_59_59_20_2,20,102,co,3_59_59_59,[OH-]-[O]-[O]-[OH-],[OH-]-[O]-[O]-[OH-],[OH-]-[O]-[O]-[OH-],-1,-1,-1,-12,2,2,0,0,1,1,0,2.055789,0.75,2.805789,0,rmsd_max,1,None,6,lig_mismatch,7.924713361,15.33377832,0.040557714,0.100354914,0,0
fe_2_eq_[PH+]-[NH2]_ax1_[PH+]-[NH2]_ax2_[PH+]-[NH2]_ahf_20_5,chargedMono,gen_0_slot_1100_2_2_259_259_259_20_5,20,1100,fe,2_259_259_259,[PH+]-[NH2],[PH+]-[NH2],[PH+]-[NH2],-1,-1,-1,6,2,5,0,0,1,0,1,0.006227,6.0,6.006227,0,num_coord_metal,1,None,0,-1,-1,-1,-1,-1,-1,-1
cr_2_eq_[O]-[P]=[P]-[O]_ax1_[O]-[P]=[P]-[O]_ax2_[O]-[P]=[P]-[O]_ahf_20_5,neutralBi,gen_0_slot_384_0_2_82_82_82_20_5,20,384,cr,0_82_82_82,[O]-[P]=[P]-[O],[O]-[P]=[P]-[O],[O]-[P]=[P]-[O],-1,-1,-1,0,2,5,0,1,1,1,1,0.426737,6.0,6.426737,0,rmsd_max,1,None,6,0.459969863,6.663559599,9.448370824,0.057380164,0.1658266,0,0
co_3_eq_[SH-]=[CH+]_ax1_[SH-]=[CH+]_ax2_[SH-]=[CH+]_ahf_20_5,neutralMono,gen_0_slot_991_3_3_348_348_348_20_5,20,991,co,3_348_348_348,[SH-]=[CH+],[SH-]=[CH+],[SH-]=[CH+],-1,-1,-1,0,3,5,0,0,1,0,0,1.1088799999999999,6.0,7.10888,0,num_coord_metal,1,None,5,-1,-1,-1,-1,-1,-1,-1
undef,rs1,1006_cr_2_eq_3_ax1_3_ax2_18_1,20,1006,cr,cr_water_water_misc,water,water,misc,-1,-1,-1,0,2,1,1,1,1,0,0,1.481322,0.0,1.481322,1,None,1,None,6,0.045401776,5.832990642,12.0896995,0.053634255,0.075657879,0.595186424,0.595186424
mn_2_eq_isothiocyanate_ax1_chloride_ax2_chloride_ahf_20_2,hetann,gen_0_slot_2_1_2_6_0_0_20_2,20,2,mn,1_6_0_0,isothiocyanate,chloride,chloride,-1,-1,-1,0,2,2,1,1,1,1,1,0.7782,0.75,1.5282,1,None,1,None,6,0.114296148,0.602317744,0.823546887,0.000158417,0.649001143,0.539337814,0.557156443
mn_2_eq_[S]=[O]_ax1_[S]=[O]_ax2_[S]=[O]_ahf_20_2,neutralMono,gen_0_slot_1106_1_2_400_400_400_20_2,20,1106,mn,1_400_400_400,[S]=[O],[S]=[O],[S]=[O],-1,-1,-1,0,2,2,0,0,1,1,0,7.260555999999999,0.75,8.010556,0,num_coord_metal,1,None,4,-1,-1,-1,-1,-1,-1,-1
mn_2_eq_[CH2]=[NH2-]_ax1_[CH2]=[NH2-]_ax2_[CH2]=[NH2-]_ahf_20_6,chargedMono,gen_0_slot_122_1_2_65_65_65_20_6,20,122,mn,1_65_65_65,[CH2]=[NH2-],[CH2]=[NH2-],[CH2]=[NH2-],-1,-1,-1,-6,2,6,0,0,1,0,1,0.273003,8.75,9.023003,0,max_del_sig_angle; rmsd_max; oct_angle_devi_max,1,None,6,lig_mismatch,19.06185748,45.18081934,0.124764316,0.690693526,0,0
cr_3_eq_[OH]-[CH4-]_ax1_[OH]-[CH4-]_ax2_[OH]-[CH4-]_ahf_20_4,chargedMono,gen_0_slot_513_0_3_225_225_225_20_4,20,513,cr,0_225_225_225,[OH]-[CH4-],[OH]-[CH4-],[OH]-[CH4-],-1,-1,-1,-6,3,4,0,0,1,0,1,0.025592,3.75,3.7755919999999996,0,rmsd_max,1,None,6,lig_mismatch,9.461866901,16.37102976,0.041539257,0.268007421,0,0
cr_3_eq_[PH2]-[CH2]-[CH2]-[PH2]_ax1_[PH2]-[CH2]-[CH2]-[PH2]_ax2_[PH2]-[CH2]-[CH2]-[PH2]_ahf_20_4,neutralBi,gen_0_slot_401_0_3_94_94_94_20_4,20,401,cr,0_94_94_94,[PH2]-[CH2]-[CH2]-[PH2],[PH2]-[CH2]-[CH2]-[PH2],[PH2]-[CH2]-[CH2]-[PH2],-1,-1,-1,0,3,4,1,1,1,1,1,0.121447,3.75,3.8714470000000003,1,None,1,None,6,0.039382221,6.235851395,10.70096342,0.001866738,0.002193977,0,0
mn_3_eq_[NH2-]-[NH]-[NH]-[NH2-]_ax1_[NH2-]-[NH]-[NH]-[NH2-]_ax2_[NH2-]-[NH]-[NH]-[NH2-]_ahf_20_1,chargedBi,gen_0_slot_19_1_3_24_24_24_20_1,20,19,mn,1_24_24_24,[NH2-]-[NH]-[NH]-[NH2-],[NH2-]-[NH]-[NH]-[NH2-],[NH2-]-[NH]-[NH]-[NH2-],-1,-1,-1,-12,3,1,0,0,1,0,0,1.022781,0.0,1.022781,0,rmsd_max,1,None,6,0.902201765,7.283596208,12.46438132,0.011378953,0.042873404,0,0
undef,rs1,1474_co_2_eq_3_ax1_18_ax2_18_4,20,1474,co,co_water_misc_misc,water,misc,misc,-1,-1,-1,0,2,4,1,1,1,1,1,0.005125,3.75,3.755125,1,None,1,None,6,0.046067804,1.349140296,2.146643071,0.011515471,0.025842646,1.517617386,1.54856731
fe_3_eq_mec_ax1_bipy_ax2_bipy_ahf_20_6,distrun,gen_0_slot_89_2_3_6_12_12_20_6,20,89,fe,2_6_12_12,mec,bipy,bipy,-1,-1,-1,0,3,6,0,1,1,1,1,0.046758,8.75,8.796758,0,max_del_sig_angle; oct_angle_devi_max,1,None,6,0.135750443,15.32875828,28.02126186,0.01915847,0.317812038,0,0
undef,rs1,1316_fe_2_eq_3_ax1_9_ax2_39_1,20,1316,fe,fe_water_pyr_furan,water,pyr,furan,-1,-1,-1,0,2,1,1,1,1,0,1,0.0,0.0,0.0,1,None,1,None,6,0.048586344,4.602607254,8.813765004,0.012368908,0.127633401,0,0
fe_3_eq_[NH2-]_ax1_[NH2-]_ax2_[NH2-]_ahf_20_2,chargedMono,gen_0_slot_29_2_3_7_7_7_20_2,20,29,fe,2_7_7_7,[NH2-],[NH2-],[NH2-],-1,-1,-1,-6,3,2,1,1,1,1,0,1.097683,0.75,1.8476830000000002,1,None,1,None,6,0,1.020262079,1.294945138,0.021976628,0.044196403,0,0
fe_2_eq_[O+]-[S]-[S]-[O+]_ax1_[O+]-[S]-[S]-[O+]_ax2_[O+]-[S]-[S]-[O+]_ahf_20_5,chargedBi,gen_0_slot_284_2_2_54_54_54_20_5,20,284,fe,2_54_54_54,[O+]-[S]-[S]-[O+],[O+]-[S]-[S]-[O+],[O+]-[S]-[S]-[O+],-1,-1,-1,12,2,5,0,0,1,1,0,2.459693,6.0,8.459693,0,num_coord_metal,1,None,0,-1,-1,-1,-1,-1,-1,-1
cr_2_eq_[N]-[S]-[S]-[N]_ax1_[N]-[S]-[S]-[N]_ax2_[N]-[S]-[S]-[N]_ahf_20_5,neutralBi,gen_0_slot_288_0_2_50_50_50_20_5,20,288,cr,0_50_50_50,[N]-[S]-[S]-[N],[N]-[S]-[S]-[N],[N]-[S]-[S]-[N],-1,-1,-1,0,2,5,0,1,1,1,0,1.292248,6.0,7.292248,0,rmsd_max; devi_linear_max; devi_linear_avrg,1,None,6,lig_mismatch,2.917322903,5.51852725,0.047358078,0.284431438,20.16200487,30.97208968
co_3_eq_[NH]=[NH]_ax1_[NH]=[NH]_ax2_[NH]=[NH]_ahf_20_5,neutralMono,gen_0_slot_479_3_3_153_153_153_20_5,20,479,co,3_153_153_153,[NH]=[NH],[NH]=[NH],[NH]=[NH],-1,-1,-1,0,3,5,0,0,1,0,1,0.012941,6.0,6.0129410000000005,0,num_coord_metal,1,None,5,-1,-1,-1,-1,-1,-1,-1
cr_2_eq_bipy_ax1_bipy_ax2_bipy_ahf_20_5,monoann,gen_0_slot_46_0_2_8_8_8_20_5,20,46,cr,0_8_8_8,bipy,bipy,bipy,-1,-1,-1,0,2,5,1,1,1,1,1,0.013681,6.0,6.013681,1,None,1,None,6,0.158699916,10.99661924,18.28890982,0.086469384,0.297584842,0,0
fe_3_eq_sulfacidbipyridine_ax1_mec_ax2_mec_ahf_20_6,distrun,gen_0_slot_157_2_3_18_6_6_20_6,20,157,fe,2_18_6_6,sulfacidbipyridine,mec,mec,-1,-1,-1,0,3,6,0,1,1,1,0,1.032314,8.75,9.782314,0,oct_angle_devi_max,1,None,6,0.11517906,12.23671347,20.6690266,0.033926776,0.186206163,0,0
co_2_eq_[OH]-[O]-[O]-[OH]_ax1_[OH]-[O]-[O]-[OH]_ax2_[OH]-[O]-[O]-[OH]_ahf_20_2,neutralBi,gen_0_slot_318_3_2_69_69_69_20_2,20,318,co,3_69_69_69,[OH]-[O]-[O]-[OH],[OH]-[O]-[O]-[OH],[OH]-[O]-[O]-[OH],-1,-1,-1,0,2,2,0,1,1,1,1,0.33373400000000003,0.75,1.083734,0,rmsd_max,1,None,6,0.804223616,10.92551114,14.59860066,0.062728687,0.419080033,0,0
undef,rs1,1206_mn_2_eq_9_ax1_18_ax2_39_2,20,1206,mn,mn_pyr_misc_furan,pyr,misc,furan,-1,-1,-1,0,2,2,1,1,1,1,1,0.026149000000000002,0.75,0.776149,1,None,1,None,6,0.046764245,2.162782619,4.474154101,0.029466073,0.48492007,0.915628568,0.915628568
mn_3_eq_[PH2]-[PH3-]_ax1_[PH2]-[PH3-]_ax2_[PH2]-[PH3-]_ahf_20_1,chargedMono,gen_0_slot_691_1_3_302_302_302_20_1,20,691,mn,1_302_302_302,[PH2]-[PH3-],[PH2]-[PH3-],[PH2]-[PH3-],-1,-1,-1,-6,3,1,0,1,1,0,1,0.0,0.0,0.0,0,rmsd_max,1,None,6,lig_mismatch,6.254042662,7.836699809,0.024682109,0.060762476,0,0
undef,rs1,1384_fe_2_eq_16_ax1_18_ax2_18_5,20,1384,fe,fe_carbonyl_misc_misc,carbonyl,misc,misc,-1,-1,-1,0,2,5,1,1,1,1,1,0.01241,6.0,6.01241,1,None,1,None,6,0.046231392,0.023667765,0.03515179,0.000603034,0.164485771,0.029358739,0.064253075
co_3_eq_[PH]=[CH2]_ax1_[PH]=[CH2]_ax2_[PH]=[CH2]_ahf_20_1,neutralMono,gen_0_slot_879_3_3_307_307_307_20_1,20,879,co,3_307_307_307,[PH]=[CH2],[PH]=[CH2],[PH]=[CH2],-1,-1,-1,0,3,1,1,1,1,0,1,0.0,0.0,0.0,1,None,1,None,6,0.00597853,1.116537076,2.302956867,0.003990394,0.01600698,0,0
undef,rs1,1122_cr_2_eq_39_ax1_3_ax2_9_5,20,1122,cr,cr_furan_water_pyr,furan,water,pyr,-1,-1,-1,0,2,5,1,1,1,1,1,0.010020999999999999,6.0,6.010021,1,None,1,None,6,0.059698913,7.839592705,17.38475027,0.057183999,0.303612433,0,0
undef,rs1,1313_fe_3_eq_3_ax1_9_ax2_16_2,20,1313,fe,fe_water_pyr_carbonyl,water,pyr,carbonyl,-1,-1,-1,0,3,2,1,1,1,1,1,0.041045,0.75,0.791045,1,None,1,None,6,0.023150534,5.498737853,10.59925987,0.062700527,0.327797028,0.380569774,0.380569774
fe_3_eq_[NH2-]-[S]-[S]-[NH2-]_ax1_[NH2-]-[S]-[S]-[NH2-]_ax2_[NH2-]-[S]-[S]-[NH2-]_ahf_20_2,chargedBi,gen_0_slot_61_2_3_29_29_29_20_2,20,61,fe,2_29_29_29,[NH2-]-[S]-[S]-[NH2-],[NH2-]-[S]-[S]-[NH2-],[NH2-]-[S]-[S]-[NH2-],-1,-1,-1,-12,3,2,0,1,1,1,1,0.062358000000000004,0.75,0.812358,0,rmsd_max,1,None,6,lig_mismatch,5.452993465,10.1637875,0.001865328,0.010995577,0,0
