"alpha","misc.dent.ax","misc.dent.eq","f.chi.0.ax","f.chi.1.ax","f.chi.2.ax","f.chi.3.ax","f.Z.0.ax","f.Z.1.ax","f.Z.2.ax","f.Z.3.ax","f.I.0.ax","f.I.1.ax","f.I.2.ax","f.I.3.ax","f.T.0.ax","f.T.1.ax","f.T.2.ax","f.T.3.ax","f.S.0.ax","f.S.1.ax","f.S.2.ax","f.S.3.ax","f.chi.0.eq","f.chi.1.eq","f.chi.2.eq","f.chi.3.eq","f.Z.0.eq","f.Z.1.eq","f.Z.2.eq","f.Z.3.eq","f.I.0.eq","f.I.1.eq","f.I.2.eq","f.I.3.eq","f.T.0.eq","f.T.1.eq","f.T.2.eq","f.T.3.eq","f.S.0.eq","f.S.1.eq","f.S.2.eq","f.S.3.eq","lc.chi.0.ax","lc.chi.1.ax","lc.chi.2.ax","lc.chi.3.ax","lc.Z.0.ax","lc.Z.1.ax","lc.Z.2.ax","lc.Z.3.ax","lc.I.1.ax","lc.I.2.ax","lc.I.3.ax","lc.T.0.ax","lc.T.1.ax","lc.T.2.ax","lc.T.3.ax","lc.S.0.ax","lc.S.1.ax","lc.S.2.ax","lc.S.3.ax","lc.chi.0.eq","lc.chi.1.eq","lc.chi.2.eq","lc.chi.3.eq","lc.Z.0.eq","lc.Z.1.eq","lc.Z.2.eq","lc.Z.3.eq","lc.I.1.eq","lc.I.2.eq","lc.I.3.eq","lc.T.0.eq","lc.T.1.eq","lc.T.2.eq","lc.T.3.eq","lc.S.0.eq","lc.S.1.eq","lc.S.2.eq","lc.S.3.eq","mc.chi.0.all","mc.chi.1.all","mc.chi.2.all","mc.chi.3.all","mc.Z.0.all","mc.Z.1.all","mc.Z.2.all","mc.Z.3.all","mc.I.2.all","mc.I.3.all","mc.T.1.all","mc.T.2.all","mc.T.3.all","mc.S.0.all","mc.S.1.all","mc.S.2.all","mc.S.3.all","f.chi.0.all","f.chi.1.all","f.chi.2.all","f.chi.3.all","f.Z.0.all","f.Z.1.all","f.Z.2.all","f.Z.3.all","f.I.0.all","f.I.1.all","f.I.2.all","f.I.3.all","f.T.0.all","f.T.1.all","f.T.2.all","f.T.3.all","f.S.0.all","f.S.1.all","f.S.2.all","f.S.3.all","D_lc.chi.1.ax","D_lc.chi.2.ax","D_lc.chi.3.ax","D_lc.Z.1.ax","D_lc.Z.2.ax","D_lc.Z.3.ax","D_lc.T.1.ax","D_lc.T.2.ax","D_lc.T.3.ax","D_lc.S.1.ax","D_lc.S.2.ax","D_lc.S.3.ax","D_lc.chi.1.eq","D_lc.chi.2.eq","D_lc.chi.3.eq","D_lc.Z.1.eq","D_lc.Z.2.eq","D_lc.Z.3.eq","D_lc.T.1.eq","D_lc.T.2.eq","D_lc.T.3.eq","D_lc.S.1.eq","D_lc.S.2.eq","D_lc.S.3.eq","D_mc.chi.1.all","D_mc.chi.2.all","D_mc.chi.3.all","D_mc.Z.1.all","D_mc.Z.2.all","D_mc.Z.3.all","D_mc.T.1.all","D_mc.T.2.all","D_mc.T.3.all","D_mc.S.1.all","D_mc.S.2.all","D_mc.S.3.all"
0.1,2,2,146.7722,299.778,507.666,669.5502,500,1056,1590,1758,24,48,84,108,132,330,474,528,8.6376,20.944,32.1092,39.9036,146.7722,299.778,507.666,669.5502,500,1056,1590,1758,24,48,84,108,132,330,474,528,8.6376,20.944,32.1092,39.9036,11.8336,8.772,17.544,36.9456,64,48,96,168,1,2,4,1,3,6,8,0.5329,0.5621,1.1242,1.9272,11.8336,8.772,17.544,36.9456,64,48,96,168,1,2,4,1,3,6,8,0.5329,0.5621,1.1242,1.9272,3.5344,38.8032,28.764,28.764,729,1296,972,972,6,6,72,108,108,1.5876,5.5188,5.8212,5.8212,443.851,976.9404,1935.534,2416.233,2229,5760,8634,9138,73,156,294,378,450,1170,1830,2166,27.5004,73.8696,123.957,155.1366,0.89,1.78,3.02,2,4,11,-2,-4,-4,-0.04,-0.08,0.28,0.89,1.78,3.02,2,4,11,-2,-4,-4,-0.04,-0.08,0.28,-9.36,-4.02,-4.02,114,126,126,24,18,18,3.18,2.94,2.94
0.3,1,1,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,23.7616,40.128,29.04,0,52,42,6,0,4,6,6,0,12,18,6,0,0.9732,1.665,0.8214,0,6.6564,6.579,7.8432,0,256,96,112,0,1,1,0,1,2,1,0,1.0404,0.7854,0.765,0,9.2416,20.064,0,0,49,21,0,0,3,0,0,9,9,0,0,0.5625,0.8325,0,0,3.3489,31.6956,57.645,11.1264,676,1560,624,364,14,2,120,96,12,1.5625,6.3,7.475,1.875,143.1963,281.2272,512.526,926.5848,1566,3840,4612,3056,23,44,86,144,130,360,552,552,9.8469,24.7116,42.3664,54.2268,0.03,-0.46,0,10,9,0,-1,0,0,0.25,0.27,0,2.52,0,0,18,0,0,6,0,0,1.14,0,0,-6.34,-5.88,-2.42,96,340,38,16,68,10,2.46,11.52,1
0.15,1,1,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,2.7556,30.2784,25.398,25.6968,576,1008,864,2304,6,6,72,72,36,1.6129,5.715,5.8674,7.7724,137.1586,232.5288,422.1624,516.5136,2622,3672,4542,7128,19,36,54,72,90,216,288,312,14.7877,27.7848,37.7898,50.1948,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,-8.28,-5.34,-5.52,102,108,48,24,24,30,3.12,3,1.5
0.3,2,2,146.7722,299.778,507.666,669.5502,500,1056,1590,1758,24,48,84,108,132,330,474,528,8.6376,20.944,32.1092,39.9036,146.7722,299.778,507.666,669.5502,500,1056,1590,1758,24,48,84,108,132,330,474,528,8.6376,20.944,32.1092,39.9036,11.8336,8.772,17.544,36.9456,64,48,96,168,1,2,4,1,3,6,8,0.5329,0.5621,1.1242,1.9272,11.8336,8.772,17.544,36.9456,64,48,96,168,1,2,4,1,3,6,8,0.5329,0.5621,1.1242,1.9272,3.3489,37.7712,27.999,27.999,676,1248,936,936,6,6,72,108,108,1.5625,5.475,5.775,5.775,443.6655,974.8764,1934.004,2414.703,2176,5664,8562,9066,73,156,294,378,450,1170,1830,2166,27.4753,73.782,123.8646,155.0442,0.89,1.78,3.02,2,4,11,-2,-4,-4,-0.04,-0.08,0.28,0.89,1.78,3.02,2,4,11,-2,-4,-4,-0.04,-0.08,0.28,-9.66,-4.32,-4.32,108,120,120,24,18,18,3.12,2.88,2.88
0.15,1,1,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,2.7556,27.0248,28.6516,8.5656,576,912,960,768,6,2,72,48,12,1.6129,5.8166,5.7658,2.5908,110.533,173.3896,309.2212,486.0928,1598,2712,3570,4072,15,28,46,64,74,184,224,184,10.6261,21.7048,32.0714,39.838,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-6.32,-7.3,-1.84,106,104,16,24,28,10,3.04,3.08,0.5
0,1,1,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,3.5344,28.764,38.8032,0,729,972,1296,0,6,0,72,36,0,1.5876,5.8212,5.5188,0,113.551,162.792,272.6814,526.32,1329,2520,3672,2880,13,24,42,60,66,168,192,120,8.3424,18.3876,28.8246,33.726,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-4.02,-9.36,0,126,114,0,24,30,0,2.94,3.18,0
0.1,1,1,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,2.7556,27.0248,28.6516,8.5656,576,912,960,768,6,2,72,48,12,1.6129,5.8166,5.7658,2.5908,110.533,173.3896,309.2212,486.0928,1598,2712,3570,4072,15,28,46,64,74,184,224,184,10.6261,21.7048,32.0714,39.838,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,-6.32,-7.3,-1.84,106,104,16,24,28,10,3.04,3.08,0.5
0.15,1,1,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,3.3489,33.3792,27.999,28.3284,676,1092,936,2496,6,6,72,72,36,1.5625,5.625,5.775,7.65,137.7519,238.7304,427.3644,521.7768,2722,3840,4686,7512,19,36,54,72,90,216,288,312,14.7373,27.6048,37.605,49.95,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,-7.26,-4.32,-4.5,114,120,60,24,24,30,3,2.88,1.38
0.1,1,1,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,3.3489,33.3792,27.999,28.3284,676,1092,936,2496,6,6,72,72,36,1.5625,5.625,5.775,7.65,137.7519,238.7304,427.3644,521.7768,2722,3840,4686,7512,19,36,54,72,90,216,288,312,14.7373,27.6048,37.605,49.95,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,-7.26,-4.32,-4.5,114,120,60,24,24,30,3,2.88,1.38
0.1,2,2,135.2332,307.836,484.936,583.6942,538,1296,1852,1936,22,48,76,94,124,312,452,476,9.335,23.408,34.99,38.5774,135.2332,307.836,484.936,583.6942,538,1296,1852,1936,22,48,76,94,124,312,452,476,9.335,23.408,34.99,38.5774,9.2416,15.504,29.944,39.1856,49,84,133,182,2,4,5,4,12,20,24,0.5625,1.155,2.01,2.5725,9.2416,15.504,29.944,39.1856,49,84,133,182,2,4,5,4,12,20,24,0.5625,1.155,2.01,2.5725,3.3489,33.3792,55.998,80.154,676,1092,1872,2028,12,18,108,216,252,1.5625,5.625,11.55,14.325,409.0485,990.2664,1844.052,2693.157,2290,6072,10770,14106,67,156,282,420,438,1224,2178,3000,29.5675,81.474,144.945,203.3772,0.98,2.31,2.31,2,9,9,-2,-2,-2,-0.04,0.32,0.32,0.98,2.31,2.31,2,9,9,-2,-2,-2,-0.04,0.32,0.32,-7.26,-8.64,-10.86,114,240,390,18,36,66,3,5.76,11.04
0,1,1,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,2.7556,30.2784,25.398,25.6968,576,1008,864,2304,6,6,72,72,36,1.6129,5.715,5.8674,7.7724,137.1586,232.5288,422.1624,516.5136,2622,3672,4542,7128,19,36,54,72,90,216,288,312,14.7877,27.7848,37.7898,50.1948,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,-8.28,-5.34,-5.52,102,108,48,24,24,30,3.12,3,1.5
0.05,1,1,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,3.5344,28.764,38.8032,0,729,972,1296,0,6,0,72,36,0,1.5876,5.8212,5.5188,0,113.551,162.792,272.6814,526.32,1329,2520,3672,2880,13,24,42,60,66,168,192,120,8.3424,18.3876,28.8246,33.726,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-4.02,-9.36,0,126,114,0,24,30,0,2.94,3.18,0
0.15,2,2,135.2332,307.836,484.936,583.6942,538,1296,1852,1936,22,48,76,94,124,312,452,476,9.335,23.408,34.99,38.5774,135.2332,307.836,484.936,583.6942,538,1296,1852,1936,22,48,76,94,124,312,452,476,9.335,23.408,34.99,38.5774,9.2416,15.504,29.944,39.1856,49,84,133,182,2,4,5,4,12,20,24,0.5625,1.155,2.01,2.5725,9.2416,15.504,29.944,39.1856,49,84,133,182,2,4,5,4,12,20,24,0.5625,1.155,2.01,2.5725,3.3489,33.3792,55.998,80.154,676,1092,1872,2028,12,18,108,216,252,1.5625,5.625,11.55,14.325,409.0485,990.2664,1844.052,2693.157,2290,6072,10770,14106,67,156,282,420,438,1224,2178,3000,29.5675,81.474,144.945,203.3772,0.98,2.31,2.31,2,9,9,-2,-2,-2,-0.04,0.32,0.32,0.98,2.31,2.31,2,9,9,-2,-2,-2,-0.04,0.32,0.32,-7.26,-8.64,-10.86,114,240,390,18,36,66,3,5.76,11.04
0.2,1,1,143.6891,306.918,503.943,661.325,458,1044,1470,1580,25,50,86,112,136,340,492,556,8.8641,21.5754,32.2478,40.4656,143.6891,306.918,503.943,661.325,458,1044,1470,1580,25,50,86,112,136,340,492,556,8.8641,21.5754,32.2478,40.4656,6.5025,7.752,6.5025,13.005,36,42,36,72,1,1,2,1,2,3,6,0.5929,0.5775,0.5929,1.1858,6.5025,7.752,6.5025,13.005,36,42,36,72,1,1,2,1,2,3,6,0.5929,0.5775,0.5929,1.1858,3.5344,28.764,34.2912,28.764,729,972,1134,972,6,6,72,72,108,1.5876,5.8212,5.67,5.8212,865.669,1899.036,3287.3154,4490.598,3477,8208,12168,13944,151,312,558,744,870,2208,3252,3864,54.7722,141.0948,222.6138,289.086,-0.49,0,0,-1,0,0,-1,-2,-4,0.02,0,0,-0.49,0,0,-1,0,0,-1,-2,-4,0.02,0,0,-4.02,-6.96,-4.02,126,120,126,24,24,18,2.94,3.06,2.94
0.2,1,2,143.6891,306.918,503.943,661.325,458,1044,1470,1580,25,50,86,112,136,340,492,556,8.8641,21.5754,32.2478,40.4656,60.3394,83.181,117.5104,94.6688,328,456,640,512,6,10,12,8,22,42,28,8,3.3174,5.6826,6.6284,4.2632,6.5025,7.752,6.5025,13.005,36,42,36,72,1,1,2,1,2,3,6,0.5929,0.5775,0.5929,1.1858,11.8336,8.772,20.6056,23.6672,64,48,112,128,1,2,2,1,3,4,2,0.5329,0.5621,1.095,1.0658,2.7556,31.3076,27.0248,31.3076,576,1056,912,1056,6,6,72,96,60,1.6129,5.6642,5.8166,5.6642,410.8126,842.8132,1592.3166,1969.99,2148,5112,7652,8448,63,132,238,300,370,940,1396,1548,25.9759,65.8444,105.9598,128.2044,-0.49,0,0,-1,0,0,-1,-2,-4,0.02,0,0,0.89,0.89,0,2,2,0,-2,-2,0,-0.04,-0.04,0,-8.9,-6.32,-8.9,100,106,100,24,20,26,3.16,3.04,3.16
0.15,1,4,21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,225.0964,518.772,829.464,958.168,928,2256,3360,2920,36,80,128,152,208,528,768,744,15.7508,39.7936,60.6144,61.3496,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,9.2416,15.504,31.008,42.256,49,84,168,112,2,4,6,4,12,24,20,0.5625,1.155,2.31,2.265,3.3489,34.8432,53.436,55.998,676,1144,1352,1872,12,12,108,168,216,1.5625,5.575,9.55,11.55,271.4725,649.0024,1257.584,1873.492,1736,4608,7680,9832,43,100,186,280,286,816,1474,1952,18.9267,53.1044,96.8378,131.9576,2.48,0,0,14,0,0,2,0,0,0.72,0,0,0.98,1.96,4.34,2,4,26,-2,-4,2,-0.04,-0.08,1.48,-8.06,-7.24,-8.64,112,260,240,18,44,36,3.04,7.36,5.76
0.3,2,2,30.1697,35.088,23.6672,0,164,192,128,0,3,4,2,0,6,8,2,0,1.6587,2.2484,1.0658,0,60.3394,83.181,117.5104,94.6688,328,456,640,512,6,10,12,8,22,42,28,8,3.3174,5.6826,6.6284,4.2632,9.16805,13.158,5.9168,0,50,72,32,0,1.5,0.5,0,2.5,3,0.5,0,0.5629,0.84315,0.26645,0,11.8336,8.772,20.6056,23.6672,64,48,112,128,1,2,2,1,3,4,2,0.5329,0.5621,1.095,1.0658,3.5344,37.13,25.6432,25.8688,729,1242,864,864,5,4,78,78,24,1.5876,5.5692,4.8006,3.6792,184.5526,310.798,640.4896,550.9576,1713,3780,4928,4448,19,40,66,60,112,290,378,300,11.5398,27.0004,40.1444,36.25,-0.445,0,0,-1,0,0,0.5,0,0,0.02,0,0,0.89,0.89,0,2,2,0,-2,-2,0,-0.04,-0.04,0,-8.47,-4.24,-6.24,116,103,76,23,17,20,3.14,2.49,2.12
0.15,1,1,21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,3.5344,38.8032,49.632,0,729,1296,324,0,12,0,108,72,0,1.5876,5.5188,5.5944,0,132.616,259.2384,512.352,908.16,1125,2784,2580,960,19,36,66,120,102,288,426,360,6.4278,17.52,28.8186,32.412,2.48,0,0,14,0,0,2,0,0,0.72,0,0,2.48,0,0,14,0,0,2,0,0,0.72,0,0,-9.36,-3.84,0,114,312,0,18,60,0,3.18,10.68,0
0.05,1,1,9.9856,0,0,0,289,0,0,0,1,0,0,0,0,0,0,0,0.9801,0,0,0,143.6891,306.918,503.943,661.325,458,1044,1470,1580,25,50,86,112,136,340,492,556,8.8641,21.5754,32.2478,40.4656,9.9856,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0.9801,0,0,0,6.5025,7.752,6.5025,13.005,36,42,36,72,1,1,2,1,2,3,6,0.5929,0.5775,0.5929,1.1858,3.3489,30.2316,22.2528,18.666,676,1508,728,624,4,4,60,48,72,1.5625,6.325,3.75,3.85,598.0765,1288.1352,2287.2068,3022.3824,3086,7192,9978,10480,103,212,382,496,594,1496,2170,2544,38.9791,98.9516,157.763,195.3024,0,0,0,0,0,0,0,0,0,0,0,0,-0.49,0,0,-1,0,0,-1,-2,-4,0.02,0,0,-5.54,-4.84,-2.88,98,76,80,26,16,12,2.44,2,1.92
0.25,1,2,23.7616,40.128,29.04,0,52,42,6,0,4,6,6,0,12,18,6,0,0.9732,1.665,0.8214,0,94.8997,176.868,289.151,324.658,316,576,734,616,15,28,48,48,76,172,188,160,5.1255,11.55,15.6688,15.72,9.2416,20.064,0,0,49,21,0,0,3,0,0,9,9,0,0,0.5625,0.8325,0,0,11.8336,8.772,17.544,46.612,64,48,96,88,1,2,6,1,3,8,8,0.5329,0.5621,1.1242,1.9126,3.5344,37.2992,43.992,28.764,729,1242,810,972,10,6,96,108,144,1.5876,5.5692,6.678,5.8212,240.857,508.5904,1052.174,1414.748,1465,3720,4862,5084,39,80,158,200,238,608,876,1104,13.785,37.5684,62.6162,77.6108,2.52,0,0,18,0,0,6,0,0,1.14,0,0,0.89,1.78,7.09,2,4,37,-2,-6,-2,-0.04,-0.08,1.76,-8.56,-4.6,-4.02,116,240,126,20,42,12,3.14,7.3,2.94
0.25,1,1,21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,3.3489,37.7712,48.312,0,676,1248,312,0,12,0,108,72,0,1.5625,5.475,5.55,0,132.4305,257.1744,509.712,908.16,1072,2688,2556,960,19,36,66,120,102,288,426,360,6.4027,17.4324,28.7298,32.412,2.48,0,0,14,0,0,2,0,0,0.72,0,0,2.48,0,0,14,0,0,2,0,0,0.72,0,0,-9.66,-4.44,0,108,300,0,18,60,0,3.12,10.56,0
0.3,2,2,94.8997,176.868,289.151,324.658,316,576,734,616,15,28,48,48,76,172,188,160,5.1255,11.55,15.6688,15.72,94.8997,176.868,289.151,324.658,316,576,734,616,15,28,48,48,76,172,188,160,5.1255,11.55,15.6688,15.72,11.8336,8.772,17.544,46.612,64,48,96,88,1,2,6,1,3,8,8,0.5329,0.5621,1.1242,1.9126,11.8336,8.772,17.544,46.612,64,48,96,88,1,2,6,1,3,8,8,0.5329,0.5621,1.1242,1.9126,2.4025,31.992,23.715,35.5725,625,1200,900,1350,6,9,72,108,216,1.9321,6.0882,6.4218,9.6327,287.1016,594.588,1269.891,1466.175,1573,4128,5922,6852,46,96,186,210,282,696,996,1296,17.3086,46.8264,75.837,93.4062,0.89,1.78,7.09,2,4,37,-2,-6,-2,-0.04,-0.08,1.76,0.89,1.78,7.09,2,4,37,-2,-6,-2,-0.04,-0.08,1.76,-11.34,-6,-9,102,114,171,24,18,18,3.96,3.72,5.58
0.2,1,2,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,60.3394,83.181,117.5104,94.6688,328,456,640,512,6,10,12,8,22,42,28,8,3.3174,5.6826,6.6284,4.2632,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,11.8336,8.772,20.6056,23.6672,64,48,112,128,1,2,2,1,3,4,2,0.5329,0.5621,1.095,1.0658,3.3489,36.3072,27.999,34.6236,676,1196,936,1664,6,6,72,96,36,1.5625,5.525,5.775,6.2,168.8287,296.3004,650.1996,646.9944,2014,3856,5362,6472,19,40,70,76,110,276,408,364,12.5889,27.8668,44.1466,48.332,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,0.89,0.89,0,2,2,0,-2,-2,0,-0.04,-0.04,0,-8.86,-4.32,-7.94,110,120,92,24,20,30,3.08,2.88,2.54
0.25,1,2,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,60.3394,83.181,117.5104,94.6688,328,456,640,512,6,10,12,8,22,42,28,8,3.3174,5.6826,6.6284,4.2632,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,11.8336,8.772,20.6056,23.6672,64,48,112,128,1,2,2,1,3,4,2,0.5329,0.5621,1.095,1.0658,3.3489,36.3072,27.999,34.6236,676,1196,936,1664,6,6,72,96,36,1.5625,5.525,5.775,6.2,168.8287,296.3004,650.1996,646.9944,2014,3856,5362,6472,19,40,70,76,110,276,408,364,12.5889,27.8668,44.1466,48.332,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,0.89,0.89,0,2,2,0,-2,-2,0,-0.04,-0.04,0,-8.86,-4.32,-7.94,110,120,92,24,20,30,3.08,2.88,2.54
0.05,1,1,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,3.3489,34.5138,43.3344,0,676,1144,572,0,10,0,96,60,0,1.5625,5.575,5.575,0,120.8915,221.1236,420.749,741.1136,1110,2584,2760,1640,17,32,58,100,90,248,340,264,7.1001,17.7816,28.8194,33.1516,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,2.48,0,0,14,0,0,2,0,0,0.72,0,0,-7.88,-5.38,0,112,238,0,20,50,0,3.04,8.04,0
0,1,1,15.7441,15.504,0,0,85,84,0,0,2,2,0,0,2,2,0,0,1.1554,1.155,0,0,21.5136,30.272,9.68,0,66,32,2,0,3,4,2,0,6,8,2,0,0.8067,1.0804,0.2738,0,6.5025,7.752,0,0,36,42,0,0,1,0,0,1,1,0,0,0.5929,0.5775,0,0,11.8336,15.136,0,0,64,16,0,0,2,0,0,4,4,0,0,0.5329,0.5402,0,0,3.3489,34.5138,43.3344,0,676,1144,572,0,10,0,96,60,0,1.5625,5.575,5.575,0,120.8915,221.1236,420.749,741.1136,1110,2584,2760,1640,17,32,58,100,90,248,340,264,7.1001,17.7816,28.8194,33.1516,-0.49,0,0,-1,0,0,0,0,0,0.02,0,0,2.48,0,0,14,0,0,2,0,0,0.72,0,0,-7.88,-5.38,0,112,238,0,20,50,0,3.04,8.04,0
0,2,2,94.8997,176.868,289.151,324.658,316,576,734,616,15,28,48,48,76,172,188,160,5.1255,11.55,15.6688,15.72,94.8997,176.868,289.151,324.658,316,576,734,616,15,28,48,48,76,172,188,160,5.1255,11.55,15.6688,15.72,11.8336,8.772,17.544,46.612,64,48,96,88,1,2,6,1,3,8,8,0.5329,0.5621,1.1242,1.9126,11.8336,8.772,17.544,46.612,64,48,96,88,1,2,6,1,3,8,8,0.5329,0.5621,1.1242,1.9126,3.3489,37.7712,27.999,41.9985,676,1248,936,1404,6,9,72,108,216,1.5625,5.475,5.775,8.6625,288.048,606.1464,1278.459,1479.027,1624,4224,5994,6960,46,96,186,210,282,696,996,1296,16.939,45.6,74.5434,91.4658,0.89,1.78,7.09,2,4,37,-2,-6,-2,-0.04,-0.08,1.76,0.89,1.78,7.09,2,4,37,-2,-6,-2,-0.04,-0.08,1.76,-9.66,-4.32,-6.48,108,120,180,24,18,18,3.12,2.88,4.32
