"alpha","misc.dent.ax","misc.dent.eq","f.chi.0.ax","f.chi.1.ax","f.chi.2.ax","f.chi.3.ax","f.Z.0.ax","f.Z.1.ax","f.Z.2.ax","f.Z.3.ax","f.I.0.ax","f.I.1.ax","f.I.2.ax","f.I.3.ax","f.T.0.ax","f.T.1.ax","f.T.2.ax","f.T.3.ax","f.S.0.ax","f.S.1.ax","f.S.2.ax","f.S.3.ax","f.chi.0.eq","f.chi.1.eq","f.chi.2.eq","f.chi.3.eq","f.Z.0.eq","f.Z.1.eq","f.Z.2.eq","f.Z.3.eq","f.I.0.eq","f.I.1.eq","f.I.2.eq","f.I.3.eq","f.T.0.eq","f.T.1.eq","f.T.2.eq","f.T.3.eq","f.S.0.eq","f.S.1.eq","f.S.2.eq","f.S.3.eq","lc.chi.0.ax","lc.chi.1.ax","lc.chi.2.ax","lc.chi.3.ax","lc.Z.0.ax","lc.Z.1.ax","lc.Z.2.ax","lc.Z.3.ax","lc.I.1.ax","lc.I.2.ax","lc.I.3.ax","lc.T.0.ax","lc.T.1.ax","lc.T.2.ax","lc.T.3.ax","lc.S.0.ax","lc.S.1.ax","lc.S.2.ax","lc.S.3.ax","lc.chi.0.eq","lc.chi.1.eq","lc.chi.2.eq","lc.chi.3.eq","lc.Z.0.eq","lc.Z.1.eq","lc.Z.2.eq","lc.Z.3.eq","lc.I.1.eq","lc.I.2.eq","lc.I.3.eq","lc.T.0.eq","lc.T.1.eq","lc.T.2.eq","lc.T.3.eq","lc.S.0.eq","lc.S.1.eq","lc.S.2.eq","lc.S.3.eq","mc.chi.0.all","mc.chi.1.all","mc.chi.2.all","mc.chi.3.all","mc.Z.0.all","mc.Z.1.all","mc.Z.2.all","mc.Z.3.all","mc.I.2.all","mc.I.3.all","mc.T.1.all","mc.T.2.all","mc.T.3.all","mc.S.0.all","mc.S.1.all","mc.S.2.all","mc.S.3.all","f.chi.0.all","f.chi.1.all","f.chi.2.all","f.chi.3.all","f.Z.0.all","f.Z.1.all","f.Z.2.all","f.Z.3.all","f.I.0.all","f.I.1.all","f.I.2.all","f.I.3.all","f.T.0.all","f.T.1.all","f.T.2.all","f.T.3.all","f.S.0.all","f.S.1.all","f.S.2.all","f.S.3.all","D_lc.chi.1.ax","D_lc.chi.2.ax","D_lc.chi.3.ax","D_lc.Z.1.ax","D_lc.Z.2.ax","D_lc.Z.3.ax","D_lc.T.1.ax","D_lc.T.2.ax","D_lc.T.3.ax","D_lc.S.1.ax","D_lc.S.2.ax","D_lc.S.3.ax","D_lc.chi.1.eq","D_lc.chi.2.eq","D_lc.chi.3.eq","D_lc.Z.1.eq","D_lc.Z.2.eq","D_lc.Z.3.eq","D_lc.T.1.eq","D_lc.T.2.eq","D_lc.T.3.eq","D_lc.S.1.eq","D_lc.S.2.eq","D_lc.S.3.eq","D_mc.chi.1.all","D_mc.chi.2.all","D_mc.chi.3.all","D_mc.Z.1.all","D_mc.Z.2.all","D_mc.Z.3.all","D_mc.T.1.all","D_mc.T.2.all","D_mc.T.3.all","D_mc.S.1.all","D_mc.S.2.all","D_mc.S.3.all"
0.2,1,1,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,3.3489,31.2564,40.9188,53.436,676,1040,1352,1352,8,12,84,120,192,1.5625,5.675,7.6,9.55,264.8225,559.1508,995.9688,1126.4016,1596,3808,5536,6508,43,88,154,172,242,588,814,996,17.1027,43.5976,67.673,82.6684,1.78,4.26,2.48,4,18,14,-2,0,2,-0.0800000000000001,0.64,0.72,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,-6.1,-7.72,-7.24,116,156,260,22,28,40,2.96,3.92,7.36
0.2,1,1,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,3.3489,34.5138,49.9224,69.54,676,1144,1664,1456,10,16,96,156,192,1.5625,5.575,9.525,11.4,268.8355,580.0476,1081.985,1499.1696,1724,4304,6984,8024,41,88,154,220,242,656,1076,1280,17.6225,45.7384,76.8442,100.8108,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,1.78,4.26,2.48,4,18,14,-2,0,2,-0.0800000000000001,0.64,0.72,-7.88,-8.98,-8.72,112,196,360,20,34,64,3.04,4.88,10.88
0.2,1,1,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,3.5344,37.2992,57.528,107.16,729,1242,1944,2268,12,24,108,216,288,1.5876,5.5692,11.6424,17.2368,364.257,828.7864,1528.724,2126.18,2045,5340,8858,11216,59,128,222,324,350,948,1590,2116,23.819,63.2828,106.2278,144.4044,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,1.78,4.26,2.48,4,18,14,-2,0,2,-0.0800000000000001,0.64,0.72,-8.56,-8.04,-11.88,116,252,564,18,36,96,3.14,5.88,16.56
0.2,1,1,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,2.4025,30.752,47.43,88.35,625,1150,1800,2100,12,24,108,216,288,1.9321,6.1438,12.8436,19.0152,363.1251,815.692,1508.528,2088.56,1941,5156,8570,10880,59,128,222,324,350,948,1590,2116,24.1635,64.432,108.6302,147.9612,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,1.78,4.26,2.48,4,18,14,-2,0,2,-0.08,0.64,0.72,-10.54,-12,-19.8,104,228,516,18,36,96,3.92,7.44,19.68
0.2,1,1,46.9851,91.8255,126.934,80.146,168,330,316,73,7.5,14,20,14,34,73,74,28,2.80555,6.0522,6.9886,3.515,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,9.16805,12.648,19.59125,15.983,50,69,74,17,1.5,2.5,2.5,2.5,7,10,3.5,0.5629,0.85085,1.12865,0.69745,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,2.4025,30.6125,44.237,77.5775,625,1150,1675,1900,11,21,102,192,264,1.9321,6.1438,11.7455,16.9163,325.1871,720.808,1353.514,1758.361,1809,4784,7790,9506,52,112,196,268,308,822,1348,1710,21.3516,56.732,94.9672,124.446,0.645,2.13,1.765,1.5,9,14.5,-1.5,-1.5,1,-0.03,0.32,0.96,1.78,4.26,2.48,4,18,14,-2,0,2,-0.0800000000000001,0.64,0.72,-10.45,-11.49,-17.5,104,208,449,19,34,82,3.92,6.84,17.02
0.2,1,1,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,2.4025,26.753,42.284,58.9,625,1000,1600,1400,10,16,96,156,192,1.9321,6.3106,10.5918,12.6768,302.8911,645.106,1130.6642,1687.3696,1761,4256,6852,8496,49,104,178,268,282,752,1196,1552,21.0297,54.4784,89.2458,124.2156,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-7.96,-11.78,-13.2,110,186,344,20,34,64,3.8,6.28,13.12
0.2,1,1,27.55135,41.106,41.0865,16.83,112,150,60,18,4,6,7,3,13,23,13,3,1.6424,2.5718,1.8361,0.8547,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,6.5025,8.262,3.25125,8.415,36,45,18,9,1,0.5,1.5,1,1.5,2,1.5,0.5929,0.5698,0.29645,0.42735,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,3.3489,27.999,37.0392,4.6665,676,936,1222,156,6,1,72,42,24,1.5625,5.775,5.5,0.9625,131.796,208.386,351.3264,559.113,1300,2556,3644,3168,17,32,56,68,88,212,238,200,9.3505,21.1904,32.4592,37.5144,-0.69,0,0.524999999999999,-1.5,0,7.5,-0.5,-1.5,0,0.03,0,0.6,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-4.32,-9.26,-0.72,120,109,20,24,29,2,2.88,3.1,0.48
0.2,1,1,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,2.4025,26.474,34.658,45.26,625,1000,1300,1300,8,12,84,120,192,1.9321,6.3106,8.4512,10.6196,263.8761,549.586,983.4472,1110.0496,1545,3728,5432,6404,43,88,154,172,242,588,814,996,17.4723,44.8688,69.3754,84.8076,1.78,4.26,2.48,4,18,14,-2,0,2,-0.08,0.64,0.72,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,-7.78,-9.96,-10.6,110,148,248,22,28,40,3.8,5.04,9.04
0.2,1,1,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,3.3489,29.7924,43.8468,34.77,676,988,1456,728,8,8,84,96,96,1.5625,5.725,7.5,5.7,208.6015,408.0168,707.3188,1110.9776,1544,3392,5274,5712,31,64,110,164,174,460,690,796,14.4887,35.7512,57.923,77.8236,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-5.3,-9.32,-4.36,118,152,180,22,32,32,2.92,4,5.44
0.2,1,1,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,2.4025,26.474,37.138,29.45,625,1000,1400,700,8,8,84,96,96,1.9321,6.3106,8.34,6.3384,190.1541,361.09,659.7152,990.2856,1449,3296,5152,5332,27,56,98,140,154,412,630,660,13.3395,33.288,54.4642,68.8044,1.78,4.26,2.48,4,18,14,-2,0,2,-0.08,0.64,0.72,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-7.78,-11.56,-6.6,110,144,172,22,32,32,3.8,5.12,6.56
0.2,1,1,46.9851,91.8255,126.934,80.146,168,330,316,73,7.5,14,20,14,34,73,74,28,2.80555,6.0522,6.9886,3.515,36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,9.16805,12.648,19.59125,15.983,50,69,74,17,1.5,2.5,2.5,2.5,7,10,3.5,0.5629,0.85085,1.12865,0.69745,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,3.3489,29.6277,37.149,40.7175,676,988,1222,1144,7,9,78,96,168,1.5625,5.725,6.6125,7.6625,244.3855,501.5784,874.628,921.073,1508,3452,4756,5538,40,80,140,140,220,510,640,790,15.8096,39.632,59.37,69.6256,0.645,2.13,1.765,1.5,9,14.5,-1.5,-1.5,1,-0.03,0.32,0.96,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,-5.21,-7.49,-5.78,118,135,190,23,26,26,2.92,3.46,5.12
0.2,1,1,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,2.4025,29.512,47.43,88.35,625,1100,1800,2100,12,24,108,216,288,1.9321,6.1994,12.8436,19.0152,380.6261,853.502,1538.298,2187.988,1985,5176,8556,11140,63,136,234,348,370,996,1650,2252,25.6823,68.1776,113.7594,158.5164,1.78,4.26,2.48,4,18,14,-2,0,2,-0.08,0.64,0.72,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-9.74,-12,-19.8,106,228,516,18,36,96,3.88,7.44,19.68
0.2,1,1,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,3.3489,29.7924,40.9188,53.436,676,988,1352,1352,8,12,84,120,192,1.5625,5.725,7.6,9.55,282.3235,596.5128,1030.1548,1239.0136,1640,3824,5546,6848,47,96,166,196,262,636,874,1132,18.6215,47.332,72.8118,92.9708,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,-5.3,-7.72,-7.24,118,156,260,22,28,40,2.92,3.92,7.36
0.2,1,1,46.9851,91.8255,126.934,80.146,168,330,316,73,7.5,14,20,14,34,73,74,28,2.80555,6.0522,6.9886,3.515,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,9.16805,12.648,19.59125,15.983,50,69,74,17,1.5,2.5,2.5,2.5,7,10,3.5,0.5629,0.85085,1.12865,0.69745,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,3.5344,34.122,53.6552,94.094,729,1134,1809,2052,11,21,102,192,264,1.5876,5.67,10.647,15.3342,361.321,808.407000000001,1433.4584,1996.842,2001,4992,8038,10370,60,128,220,316,348,918,1468,1982,24.0447,63.0532,103.0318,142.2658,0.645,2.13,1.765,1.5,9,14.5,-1.5,-1.5,1,-0.03,0.32,0.96,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-6.87,-7.86,-10.57,120,230,491,19,34,82,3.06,5.41,14.29
0.2,1,1,36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,2.4025,26.753,41.044,66.805,625,1000,1550,1700,10,18,96,168,240,1.9321,6.3106,10.6474,14.8174,339.7521,739.354,1292.5302,1746.9636,1809,4472,6992,9032,57,120,206,284,326,840,1288,1728,23.0961,60.2688,96.7014,132.2172,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-7.96,-10.98,-15.2,110,188,382,20,32,68,3.8,6.24,14.36
0.2,1,1,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,3.5344,34.2912,57.528,107.16,729,1134,1944,2268,12,24,108,216,288,1.5876,5.67,11.6424,17.2368,399.259,903.350400000001,1589.544,2325.036,2133,5364,8838,11736,67,144,246,372,390,1044,1710,2388,26.8566,70.7532,116.4894,165.5148,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-6.96,-8.04,-11.88,120,252,564,18,36,96,3.06,5.88,16.56
0.2,1,1,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,2.4025,25.234,37.138,29.45,625,950,1400,700,8,8,84,96,96,1.9321,6.3662,8.34,6.3384,207.6551,398.9,693.9012,1100.3376,1493,3316,5162,5656,31,64,110,164,174,460,690,796,14.8583,37.0336,59.603,79.1004,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-6.98,-11.56,-6.6,112,144,172,22,32,32,3.76,5.12,6.56
0.2,1,1,46.9851,91.8255,126.934,80.146,168,330,316,73,7.5,14,20,14,34,73,74,28,2.80555,6.0522,6.9886,3.515,36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,9.16805,12.648,19.59125,15.983,50,69,74,17,1.5,2.5,2.5,2.5,7,10,3.5,0.5629,0.85085,1.12865,0.69745,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,2.4025,25.0945,31.465,34.4875,625,950,1175,1100,7,9,78,96,168,1.9321,6.3662,7.3531,8.5207,243.4391,492.512,863.26,908.613,1457,3376,4662,5450,40,80,140,140,220,510,640,790,16.1792,40.9144,60.8512,71.342,0.645,2.13,1.765,1.5,9,14.5,-1.5,-1.5,1,-0.03,0.32,0.96,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,-6.89,-9.45,-8.3,112,128,181,23,26,26,3.76,4.44,6.38
0.2,1,1,37.76985,68.2635,85.8475,63.316,156,276,256,55,5.5,10,13,11,23,52,61,25,2.28895,4.6046,5.1525,2.6603,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,9.16805,13.158,16.34,7.568,50,72,56,8,1.5,2,1,2.5,6.5,8,2,0.5629,0.84315,0.8322,0.2701,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,2.4025,30.6125,44.857,73.625,625,1150,1700,1750,11,20,102,186,240,1.9321,6.1438,11.7177,15.846,306.7566,673.684,1272.581,1730.556,1785,4676,7720,9250,48,104,182,260,286,778,1302,1620,20.3184,53.8368,91.2394,120.45,0.445,2.13,1.24,1,9,7,-1,0,1,-0.02,0.32,0.36,1.78,4.26,2.48,4,18,14,-2,0,2,-0.0800000000000001,0.64,0.72,-10.45,-11.89,-16.5,104,207,430,19,35,80,3.92,6.86,16.4
0.2,1,1,36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,3.3489,34.5138,48.4584,78.873,676,1144,1612,1768,10,18,96,168,240,1.5625,5.575,9.575,13.325,305.6965,674.2956,1243.403,1559.0596,1772,4520,7120,8568,49,104,182,236,286,744,1168,1456,19.6889,51.5288,84.2886,108.3748,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,1.78,4.26,2.48,4,18,14,-2,0,2,-0.0800000000000001,0.64,0.72,-7.88,-8.18,-10.16,112,198,400,20,32,68,3.04,4.84,11.84
0.2,1,1,37.76985,68.2635,85.8475,63.316,156,276,256,55,5.5,10,13,11,23,52,61,25,2.28895,4.6046,5.1525,2.6603,36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,9.16805,13.158,16.34,7.568,50,72,56,8,1.5,2,1,2.5,6.5,8,2,0.5629,0.84315,0.8322,0.2701,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,2.4025,25.0945,32.085,30.535,625,950,1200,950,7,8,78,90,144,1.9321,6.3662,7.3253,7.4504,225.0086,445.388,782.327,877.96,1433,3268,4592,5178,36,72,126,132,198,466,594,708,15.146,38.0192,57.1234,67.3396,0.445,2.13,1.24,1,9,7,-1,0,1,-0.02,0.32,0.36,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,-6.89,-9.85,-7.3,112,127,162,23,27,24,3.76,4.46,5.76
0.2,1,1,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,3.3489,27.999,34.8432,18.666,676,936,1144,624,6,4,72,60,96,1.5625,5.775,5.575,3.85,187.0875,349.758,593.4534,657.492,1372,2880,3848,4032,29,56,98,92,154,344,376,440,12.4501,29.876,43.6258,48.8796,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,-4.32,-8.06,-2.88,120,112,80,24,26,8,2.88,3.04,1.92
0.2,1,1,46.9851,91.8255,126.934,80.146,168,330,316,73,7.5,14,20,14,34,73,74,28,2.80555,6.0522,6.9886,3.515,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,9.16805,12.648,19.59125,15.983,50,69,74,17,1.5,2.5,2.5,2.5,7,10,3.5,0.5629,0.85085,1.12865,0.69745,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,3.5344,30.4372,41.172,22.654,729,1026,1377,540,7,5,78,72,72,1.5876,5.7708,6.5646,3.843,170.849,314.7014,553.982,793.954,1465,3096,4586,4442,24,48,84,108,132,334,456,462,11.7019,28.1428,44.5854,54.5394,0.645,2.13,1.765,1.5,9,14.5,-1.5,-1.5,1,-0.03,0.32,0.96,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-4.91,-8.74,-2.65,124,138,115,23,30,18,2.98,3.61,3.25
0.2,1,1,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,3.3489,31.2564,43.8468,34.77,676,1040,1456,728,8,8,84,96,96,1.5625,5.675,7.5,5.7,191.1005,370.6548,673.1328,1000.9256,1500,3376,5264,5388,27,56,98,140,154,412,630,660,12.9699,32.0168,52.7842,67.5276,1.78,4.26,2.48,4,18,14,-2,0,2,-0.08,0.64,0.72,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-6.1,-9.32,-4.36,116,152,180,22,32,32,2.96,4,5.44
0.2,1,1,57.2036,118.983,171.695,126.632,212,456,512,110,9,18,26,22,44,102,122,50,3.4521,8.085,10.305,5.3206,36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,11.8336,17.544,32.68,15.136,64,96,112,16,2,4,2,4,12,16,4,0.5329,1.1242,1.6644,0.5402,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,2.7556,28.3528,37.1176,48.472,576,960,1248,1248,8,12,84,120,192,1.6129,5.7658,7.7216,9.7028,264.2292,553.3436,988.3664,1116.4736,1496,3648,5328,6300,43,88,154,172,242,588,814,996,17.1531,43.7792,67.9162,82.974,1.78,4.26,2.48,4,18,14,-2,0,2,-0.08,0.64,0.72,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,-7.12,-9.08,-9.28,104,140,236,22,28,40,3.08,4.08,7.6
