"alpha","misc.dent.ax","misc.dent.eq","f.chi.0.ax","f.chi.1.ax","f.chi.2.ax","f.chi.3.ax","f.Z.0.ax","f.Z.1.ax","f.Z.2.ax","f.Z.3.ax","f.I.0.ax","f.I.1.ax","f.I.2.ax","f.I.3.ax","f.T.0.ax","f.T.1.ax","f.T.2.ax","f.T.3.ax","f.S.0.ax","f.S.1.ax","f.S.2.ax","f.S.3.ax","f.chi.0.eq","f.chi.1.eq","f.chi.2.eq","f.chi.3.eq","f.Z.0.eq","f.Z.1.eq","f.Z.2.eq","f.Z.3.eq","f.I.0.eq","f.I.1.eq","f.I.2.eq","f.I.3.eq","f.T.0.eq","f.T.1.eq","f.T.2.eq","f.T.3.eq","f.S.0.eq","f.S.1.eq","f.S.2.eq","f.S.3.eq","lc.chi.0.ax","lc.chi.1.ax","lc.chi.2.ax","lc.chi.3.ax","lc.Z.0.ax","lc.Z.1.ax","lc.Z.2.ax","lc.Z.3.ax","lc.I.1.ax","lc.I.2.ax","lc.I.3.ax","lc.T.0.ax","lc.T.1.ax","lc.T.2.ax","lc.T.3.ax","lc.S.0.ax","lc.S.1.ax","lc.S.2.ax","lc.S.3.ax","lc.chi.0.eq","lc.chi.1.eq","lc.chi.2.eq","lc.chi.3.eq","lc.Z.0.eq","lc.Z.1.eq","lc.Z.2.eq","lc.Z.3.eq","lc.I.1.eq","lc.I.2.eq","lc.I.3.eq","lc.T.0.eq","lc.T.1.eq","lc.T.2.eq","lc.T.3.eq","lc.S.0.eq","lc.S.1.eq","lc.S.2.eq","lc.S.3.eq","mc.chi.0.all","mc.chi.1.all","mc.chi.2.all","mc.chi.3.all","mc.Z.0.all","mc.Z.1.all","mc.Z.2.all","mc.Z.3.all","mc.I.2.all","mc.I.3.all","mc.T.1.all","mc.T.2.all","mc.T.3.all","mc.S.0.all","mc.S.1.all","mc.S.2.all","mc.S.3.all","f.chi.0.all","f.chi.1.all","f.chi.2.all","f.chi.3.all","f.Z.0.all","f.Z.1.all","f.Z.2.all","f.Z.3.all","f.I.0.all","f.I.1.all","f.I.2.all","f.I.3.all","f.T.0.all","f.T.1.all","f.T.2.all","f.T.3.all","f.S.0.all","f.S.1.all","f.S.2.all","f.S.3.all","D_lc.chi.1.ax","D_lc.chi.2.ax","D_lc.chi.3.ax","D_lc.Z.1.ax","D_lc.Z.2.ax","D_lc.Z.3.ax","D_lc.T.1.ax","D_lc.T.2.ax","D_lc.T.3.ax","D_lc.S.1.ax","D_lc.S.2.ax","D_lc.S.3.ax","D_lc.chi.1.eq","D_lc.chi.2.eq","D_lc.chi.3.eq","D_lc.Z.1.eq","D_lc.Z.2.eq","D_lc.Z.3.eq","D_lc.T.1.eq","D_lc.T.2.eq","D_lc.T.3.eq","D_lc.S.1.eq","D_lc.S.2.eq","D_lc.S.3.eq","D_mc.chi.1.all","D_mc.chi.2.all","D_mc.chi.3.all","D_mc.Z.1.all","D_mc.Z.2.all","D_mc.Z.3.all","D_mc.T.1.all","D_mc.T.2.all","D_mc.T.3.all","D_mc.S.1.all","D_mc.S.2.all","D_mc.S.3.all"
0.2,1,4,59.84445,113.577,142.1072,152.3565,262.5,498,530,426,9,17,22,25,39,89,107,87,4.1353,8.4469,9.8722,9.2261,207.4512,475.881,759.5682,809.8022,927,2208,3348,2894,31,70,110,120,180,450,642,570,14.5191,36.1438,54.5054,51.832,7.87205,11.628,12.49285,6.5025,42.5,63,67,36,1.5,1.5,1,2.5,5,3.5,3,0.5777,0.86625,0.85895,0.5929,9.2416,15.504,33.2424,33.5008,49,84,178.5,122.5,2,4,4.5,4,12,21,18,0.5625,1.155,2.2875,1.99125,3.5344,33.37,53.6552,71.722,729,1107,1809,2403,11,14,102,180,210,1.5876,5.6952,10.647,13.4568,330.6745,769.775,1413.445,1958.07,2181,5418,9426,12352,50,116,206,290,322,892,1550,1932,24.3773,64.428,112.5688,150.5158,0.245,0,0,0.5,0,0,-0.5,0,-2,-0.01,0,0,0.98,1.225,2.66,2,2.5,14,-2,-2.5,0,-0.04,-0.05,0.72,-6.47,-7.86,-11.83,121,230,289,19,36,49,3.04,5.41,6.96
0.2,1,2,23.0075,32.181,31.548,0,197.5,162,51,0,3.5,5,6,0,11,17,6,0,1.5849,2.2022,1.5429,0,70.2082,142.397,212.992,233.0272,178,344,328,226,12,22,36,42,58,136,144,98,3.406,7.995,10.1836,8.9098,6.57945,7.6755,8.514,0,146,72,24,0,1,1.5,0,1,2.5,1.5,0,0.81665,0.67375,0.5661,0,9.2416,21.128,21.128,22.6176,49,56,56,63,3,3,3,9,18,18,15,0.5625,1.1325,1.1325,1.1175,2.7556,28.7014,56.0914,40.172,576,1200,1104,264,14,11,120,174,66,1.6129,6.0833,9.5758,5.1689,189.187,406.5588,850.0816,1416.1482,1327,3412,4978,4312,32,66,142,234,208,604,1030,1128,11.5947,32.561,61.6654,81.7656,-0.43,0.57,0,4,22.5,0,-1.5,0,0,0.145,0.975,0,2.17,2.17,1.68,13,13,12,3,3,4,0.74,0.74,0.76,-7.33,-10.55,-5.94,94,290,253,16,55,55,2.83,10.24,9.9
0.2,1,1,44.6886,82.3795,111.2695,100.98,204,340,253,108,8,14,22,18,36,76,85,72,2.47055,5.5529,6.6775,5.1282,95.1416,200.583,303.621,349.718,344,756,906,824,16,32,50,60,82,198,258,244,6.264,14.5992,20.0486,20.7764,8.31485,15.94475,21.681,0,144.5,143,67.5,0,2.5,4.5,0,6.5,20,13.5,0,0.82825,1.4944,1.7649,0,6.5025,7.752,6.5025,17.7225,36,42,36,48,1,1,3,1,2,4,5,0.5929,0.5775,0.5929,1.1627,3.5344,29.7604,45.5148,56.4,729,1269,1296,891,9,13,90,132,150,1.5876,6.1362,7.623,8.0766,473.478,1026.6118,1736.0018,2354.3256,2513,6242,8498,8898,81,168,292,392,460,1168,1700,1980,31.5847,81.775,128.4842,157.8446,0.7,-0.045,0,20.5,63,0,-0.5,9,0,0.795,3.105,0,-0.49,0,0.7,-1,0,10,-1,-3,-2,0.02,0,0.8,-4.55,-7.29,-5.56,115,195,318,21,32,53,2.69,5.29,9.97
0.2,1,2,85.6366,176.7405,311.8393,331.7835,361.5,606,786,702,14.5,28,51,56,79,189,236,223,4.8844,11.4345,16.7614,17.3335,90.0597,165.648,257.031,271.946,315,564,708,560,14,26,42,40,68,150,154,128,4.9886,10.9802,14.2554,13.5,9.245,7.6755,19.4231,26.058,160,72,120,120,1,2.5,3.5,1,3.5,6,9.5,0.78665,0.67375,1.3176,1.6903,11.8336,8.772,17.544,39.044,64,48,96,80,1,2,5,1,3,7,7,0.5329,0.5621,1.1242,1.6425,2.4025,30.659,23.715,43.9115,625,1400,900,1450,6,11,72,114,204,1.9321,6.4913,6.4218,10.6057,353.7951,746.095,1510.5946,1729.496,1978,5140,7348,8400,58,120,228,266,348,860,1208,1536,21.6781,57.812,92.9812,114.3406,0.46,0.795,2.35,6,21,26.5,-2.5,-3.5,-6,0.105,0.755,0.895,0.89,1.78,5.85,2,4,30,-2,-5,-2,-0.04,-0.08,1.4,-10.48,-6,-11.28,94,114,217,24,17,32,3.67,3.72,7.66
0.2,1,1,48.4282,86.6885,109.5837,95.188,173.5,290,237,127,7.5,13,18,17,31,66,59,31,2.78995,5.4599,5.5292,3.9263,57.3507,122.057,173.8852,125.268,210,458,514,108,9,18,26,22,44,102,122,50,3.4513,8.0702,10.3058,5.3354,9.2416,18.316,19.8056,10.032,49,70,77,10.5,2.5,2.5,1.5,6.5,13,11,4.5,0.5625,1.14375,1.12875,0.41625,9.2416,15.504,30.3696,13.376,49,84,105,14,2,4,2,4,12,16,4,0.5625,1.155,1.695,0.555,2.7556,30.2784,53.867,87.9634,576,1008,1632,1968,13,21,114,204,240,1.6129,5.715,11.6967,15.3035,329.0148,722.1618,1299.6902,1853.8548,1763,4428,7264,9382,52,110,196,294,306,836,1394,1840,20.998,54.6306,92.55,128.8762,1.575,1.085,1.26,7.5,6.5,9,1.5,2.5,3,0.35,0.37,0.57,0.98,2.17,1.68,2,13,12,-2,0,2,-0.04,0.74,0.76,-8.28,-10.87,-18.13,102,244,422,17,44,86,3.12,7.3,14.62
0.2,1,1,60.60745,117.8865,212.7158,221.909,320.5,396,563,500,9.5,18,33,36,51,125,173,158,3.48575,7.469,11.3797,11.9448,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,10.9096,4.386,10.4576,17.544,176.5,24,56,96,0.5,1,2,0.5,1.5,3,8,0.7565,0.28105,0.5475,1.1242,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,2.7556,31.1416,21.165,27.224,576,1272,720,1872,5,6,66,66,60,1.6129,5.9944,4.8895,7.0866,213.5725,412.7042,823.6592,897.086,2581,4440,5722,7492,32,64,114,134,178,436,606,666,17.3676,37.83,57.1738,68.6626,0.445,0.4,1.78,1,1,4,-1,-2,-6,-0.02,-0.02,-0.08,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,-8.8,-4.45,-6.44,91,90,66,25,19,26,2.9,2.5,2.04
0.2,1,1,43.4409,79.7865,103.666,104.1996,121.5,186,166,114,7,12,17,18,29,64,62,38,2.0379,4.2522,4.7767,3.8664,65.9541,139.128,199.54,196.746,234,516,580,360,11,22,32,34,54,126,152,112,4.2115,9.9022,12.7216,10.2902,10.5376,14.858,11.954,12.7968,56.5,35,32,36,2,1.5,1.5,4,7,6,5,0.5477,0.6936,0.55115,0.54385,9.2416,15.504,28.88,21.128,49,84,98,56,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,3.3489,34.1112,54.0765,82.2585,676,1118,1482,1664,12,19,108,186,228,1.5625,5.6,10.05,13.2875,354.0471,784.3074,1403.053,2078.0602,1855,4672,7156,9086,59,124,216,330,340,910,1450,1960,22.4843,59.3132,97.2648,135.4926,1.905,1.685,1.44,10.5,8,7.5,0.5,0,0.5,0.54,0.34,0.35,0.98,2.66,2.17,2,14,13,-2,0,1,-0.04,0.72,0.74,-7.66,-7.59,-10.18,113,255,430,18,41,76,3.02,6.96,13.12
0.2,1,1,75.6341,155.0655,243.086,279.0525,236,504,623,459,13,25,41,47,66,157,197,158,4.4853,10.4489,14.2611,14.5495,18.3361,17.544,0,0,100,96,0,0,2,2,0,0,2,2,0,0,1.1258,1.1242,0,0,7.87205,11.628,17.69125,20.31775,42.5,63,67,82,1.5,2.5,3,2.5,7,10,11,0.5777,0.86625,1.15145,1.4556,6.5025,8.772,0,0,36,48,0,0,1,0,0,1,1,0,0,0.5929,0.5621,0,0,3.5344,29.6852,41.172,22.654,729,999,1377,540,7,5,78,72,72,1.5876,5.796,6.5646,3.843,228.147,439.6774,776.086,1178.327,1601,3390,5140,5136,35,70,126,174,196,502,702,746,15.0614,36.9866,59.2844,76.7552,0.245,1.33,1.085,0.5,7,6.5,-1.5,-1.5,-4,-0.01,0.36,0.37,-0.89,0,0,-2,0,0,0,0,0,0.04,0,0,-4.51,-8.74,-2.65,125,138,115,23,30,18,2.96,3.61,3.25
0.2,1,1,33.13095,55.4625,73.1842,46.068,337,300,274,54,5.5,9,13,9,22,44,31,9,2.55325,4.1657,4.2773,1.9536,67.8636,134.487,212.859,201.96,342,648,504,216,13,24,42,36,66,144,168,144,4.1344,10.0254,13.0812,10.2564,6.6564,6.579,12.8871,8.514,256,96,120,24,1,2,1.5,1,3,3.5,1.5,1.0404,0.7854,1.1526,0.5661,4.7961,16.7535,43.362,0,225,270,135,0,3,9,0,9,36,27,0,1.1236,2.4486,3.5298,0,3.5344,26.1696,67.116,167.6772,729,2484,2268,1377,14,40,120,324,258,1.5876,7.9128,13.5828,19.6308,341.2507,701.2122,1293.3056,2068.8744,2771,8160,14152,16638,64,126,252,382,378,1012,1796,2868,23.2317,64.2586,120.9082,196.8608,0.03,0.165,0.57,10,24.5,22.5,-2,-1.5,0,0.25,0.91,0.975,-1.08,-0.09,0,27,126,0,-3,18,0,0.87,6.21,0,-2.64,-9.38,-13.99,70,294,1029,16,30,197,1.28,6.86,34.82
0.2,1,1,77.59275,159.1455,250.416,288.9165,357.5,588,855,594,13.5,26,43,50,69,165,204,164,5.0207,11.2651,16.0854,16.5959,43.8614,82.263,130.682,92.136,333,324,324,108,8,14,24,18,38,80,60,18,2.9107,5.6056,7.0246,3.9072,6.57945,7.1655,13.11975,32.0445,146,69,162,108,1,2,5.5,1,3,7.5,7.5,0.81665,0.68145,1.47455,2.2912,6.6564,6.579,17.931,17.028,256,96,128,48,1,3,3,1,4,6,3,1.0404,0.7854,1.5402,1.1322,2.4025,23.9475,24.4745,58.9,625,2150,925,1400,6,16,72,132,234,1.9321,8.1593,6.394,12.6768,333.0336,695.238,1271.427,1470.794,2672,6772,10936,9740,60,120,224,264,344,838,1110,1362,23.6163,61.2712,101.7192,119.1692,-0.23,0.045,1.71,4.5,15,67.5,-2,-5.5,-2,0.135,0.375,2.925,0.03,0.79,1.14,10,40,45,-3,-3,0,0.25,1.55,1.95,-6.15,-6.49,-13.2,64,113,344,24,14,57,2.47,3.74,13.12
0.2,1,1,51.68285,99.712,143.1447,112.4805,302.5,427,447,285,8,15,22,17,37,79,82,56,3.31055,6.8302,8.4057,5.9431,76.5636,163.863,308.007,311.344,216,504,624,232,13,26,50,56,76,192,248,136,3.9997,10.3642,15.8994,12.284,9.245,7.6755,18.1288,16.34,160,72,76,56,1,2.5,2,1,3.5,4.5,4,0.78665,0.67375,1.1209,0.8322,11.8336,17.544,47.816,30.272,64,96,128,32,2,6,4,4,16,24,8,0.5329,1.1242,2.2046,1.0804,3.3489,36.1974,46.665,124.0557,676,1456,1560,2080,10,29,96,234,342,1.5625,5.8375,9.625,18.3875,412.969,927.2708,1937.0714,2556.1744,2145,5782,9070,11322,69,146,294,416,440,1196,1950,2416,24.1824,66.7922,117.763,158.0266,0.46,1.215,2.13,6,24,9,-2.5,-2,-2,0.105,0.945,0.32,1.78,6.74,4.96,4,32,28,-4,0,4,-0.08,1.36,1.44,-8.8,-7.2,-14.72,100,200,674,20,21,117,2.83,4.8,21.54
0.2,1,1,70.48555,145.656,212.939,227.4409,499.5,696,950,816,11.5,23,34,38,57,135,166,125,5.1685,11.1958,15.2928,14.0472,36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,7.949,11.0415,21.019,24.2782,152.5,90,145,196,1.5,3,3.5,2.5,7.5,11,9,0.80145,0.9702,1.6404,1.96155,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,3.5344,29.7416,37.2428,46.624,729,1269,1242,1350,7,10,78,102,180,1.5876,6.111,6.6906,8.694,291.5719,609.4672,1037.42,1203.3762,2224,4746,6624,8104,48,98,168,190,266,636,840,1046,20.5606,50.6912,78.2036,95.3262,0.505,1.36,1.015,6,17,23.5,-2,-2,-1.5,0.105,0.61,0.96,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,-4.54,-6.65,-6,115,143,220,23,25,30,2.71,3.51,5.7
0.2,1,1,66.34695,125.3325,159.885,183.3645,298.5,564,630,594,10,19,25,29,44,101,120,95,4.7282,9.6481,11.6655,11.5361,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,7.87205,7.752,7.12725,14.2545,42.5,42,39,78,1,1,2,1,2,3,5,0.5777,0.5775,0.5852,1.1704,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,2.7556,29.465,26.2114,25.5972,576,984,888,1824,6,6,72,72,60,1.6129,5.7404,5.842,7.1374,225.0515,424.243,697.2904,885.4444,2537,4200,5332,7366,33,66,100,130,166,402,532,570,19.8525,41.6802,58.16,72.001,0,0.245,0.49,0,0.5,1,-1,-2,-3,0,-0.01,-0.02,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,-7.79,-5.83,-5.46,103,107,68,24,24,26,3.1,3.02,2
0.2,1,1,52.3151,99.9555,157.836,180.6795,233,291,336,279,9.5,17,28,30,45,103,124,102,3.1467,6.6744,8.311,9.4044,40.7298,62.016,49.9714,31.008,219,336,268,168,5,8,6,4,14,24,16,8,2.8733,4.62,3.4358,2.31,5.6493,11.103,3.25125,9.75375,130.5,43.5,18,54,2,0.5,1.5,5,5.5,2,6,0.85825,0.87705,0.29645,0.88935,9.2416,15.504,18.4832,0,49,84,98,0,2,2,0,4,8,4,0,0.5625,1.155,1.125,0,3.5344,31.772,56.4752,50.5156,729,1323,1566,1674,12,9,108,126,72,1.5876,6.0858,10.1052,8.5302,271.0838,511.519,865.853,1433.3302,2071,4572,6820,9416,40,78,134,214,212,560,856,1032,19.3742,44.0004,69.938,109.8342,-0.26,0,0,20.5,0,0,2.5,-1.5,-4.5,1.045,0,0,0.98,0,0,2,0,0,0,2,0,-0.04,0,0,-5.62,-7.48,-9.95,113,266,181,18,51,42,2.73,7.1,4.57
0.2,1,1,48.94255,71.5785,112.8622,46.068,306,324,405,54,6,10,15,9,25,49,33,9,2.50795,4.4429,5.0246,1.9536,111.233,207.57,272.595,350.115,605,1140,1500,1920,15,30,40,50,70,170,240,220,8.7415,17.633,23.562,29.337,6.57945,18.513,8.9655,8.514,146,129,64,24,2,1.5,1.5,5,6.5,3,1.5,0.81665,1.21275,0.7701,0.5661,9.2416,7.752,7.752,15.504,49,42,42,84,1,1,2,1,2,3,6,0.5625,0.5775,0.5775,1.155,2.7556,28.7014,40.9854,28.469,576,1200,1368,768,8,7,84,90,108,1.6129,6.0833,7.5946,5.8293,545.5727,1030.8398,1646.894,2267.2462,3608,7608,11558,14172,73,152,236,312,388,976,1402,1516,41.5948,91.5844,138.5472,180.7312,-2.13,0.395,0.57,0.5,20,22.5,1.5,-1.5,0,0.215,0.775,0.975,0.49,0.49,0.98,1,1,2,-1,-2,-4,-0.02,-0.02,-0.04,-7.33,-11.41,-5.53,94,135,136,22,33,24,2.83,4.18,4.3
0.2,1,1,56.6651,113.016,193.1055,175.736,170,348,375,137,9.5,18,32,31,50,118,137,71,3.07935,7.2072,9.7926,6.9745,71.0997,144.024,209.332,215.9268,522,708,964,840,11,22,32,34,54,126,152,112,5.0547,10.857,14.6312,13.0926,10.5376,12.648,27.784,25.168,56.5,69,85,26.5,1.5,3.5,3.5,2.5,9,14,5.5,0.5477,0.85085,1.39105,0.95645,9.2416,15.504,28.88,24.0464,49,84,98,168,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.5975,2.7556,30.9424,46.563,90.387,576,1032,1584,1872,11,23,102,204,288,1.6129,5.6896,10.7569,16.3957,400.4846,864.0128,1606.073,2267.0332,3004,5592,9314,12106,64,136,244,354,380,1012,1626,2176,27.9904,69.2216,116.3488,162.3586,1.135,3.615,3.74,2.5,16.5,23,-2.5,-1.5,2,-0.05,0.67,1.29,0.98,2.66,1.21,2,14,-3,-2,0,1,-0.04,0.72,0.12,-8.68,-9.79,-16.27,101,198,474,19,32,90,3.14,5.5,16.3
0.2,1,4,54.54125,110.404,180.672,209.488,256,412,502,344,9.5,18,32,39,50,124,158,128,3.0903,7.3316,10.8318,10.2296,207.4512,475.881,759.5682,809.8022,927,2208,3348,2894,31,70,110,120,180,450,642,570,14.5191,36.1438,54.5054,51.832,9.245,14.147,17.931,14.6415,160,104,128,80,2,3,2.5,4,10,12,8,0.78665,1.0555,1.5402,1.1475,9.2416,15.504,33.2424,33.5008,49,84,178.5,122.5,2,4,4.5,4,12,21,18,0.5625,1.155,2.2875,1.99125,3.5344,34.1784,56.212,81.6296,729,1404,1674,2295,12,17,108,204,252,1.5876,5.985,10.6344,14.4018,320.0681,765.0458,1508.3922,2156.0662,2168,5840,9888,12762,51,118,228,334,346,982,1744,2278,22.2873,62.777,116.177,157.4478,1.27,0.79,0.775,17,40,35,-1,0,1,0.61,1.55,1.425,0.98,1.225,2.66,2,2.5,14,-2,-2.5,0,-0.04,-0.05,0.72,-6.9,-7.34,-11.46,110,262,374,18,38,60,2.81,6.68,9.99
0.2,1,1,66.1765,132.257,217.8925,231.748,268.5,380,562,295,12,22,39,42,61,142,156,108,3.67535,8.2781,11.7424,11.2961,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,7.949,13.8535,20.4325,35.574,152.5,76,172,82.5,2,3,6,5,11,15,9,0.80145,0.95895,1.74435,2.11455,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,3.5344,33.4264,37.036,46.8496,729,1377,1026,2430,8,10,84,108,132,1.5876,6.0102,6.7536,9.954,225.4894,446.0148,835.8666,1140.2972,2630,4618,6172,8686,37,72,132,184,204,520,740,912,17.7215,39.4798,62.012,85.1788,1.1,1.13,2.97,11.5,21.5,76.5,0,-3,3,0.495,0.745,3.495,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,-6.5,-4.66,-6.12,111,178,180,22,30,38,2.79,4.72,4.7
0.2,1,1,83.0448,167.79,259.8147,330.6625,399.5,660,847,790,14,27,44,56,71,174,247,278,5.52995,12.1506,16.8889,20.2328,22.4005,28.662,15.6864,0,341,276,224,0,3,4,2,0,6,8,2,0,2.1958,2.7258,1.53,0,6.57945,7.1655,7.17285,6.5025,146,69,74,36,1,1,1,1,2,2,3,0.81665,0.68145,0.67895,0.5929,9.2416,7.752,7.8432,0,49,42,112,0,1,1,0,1,2,1,0,0.5625,0.5775,0.765,0,2.7556,28.7014,26.2114,26.4106,576,1200,888,1848,6,6,72,72,48,1.6129,6.0833,5.842,7.112,258.4472,507.6308,883.6166,1169.4864,2739,4824,6378,8364,41,82,138,184,220,548,782,904,21.456,47.371,70.6426,91.4118,-0.23,-0.23,0,4.5,4.5,0,-1,-1,-2,0.135,0.135,0,0.49,0.46,0,1,-9,0,-1,0,0,-0.02,-0.27,0,-7.33,-5.83,-5.95,94,107,67,24,24,28,2.83,3.02,2.02
0.2,1,2,36.6699,44.901,62.0412,0,253.5,207,246,0,4,6,6,0,12,18,6,0,1.81975,2.8167,1.923,0,67.9602,132.821,197.652,208.3992,192,344,330,228,11,20,32,36,52,120,122,76,3.2395,7.3944,9.2796,7.7328,5.6493,22.4505,0,0,130.5,103.5,0,0,3,0,0,9,9,0,0,0.85825,1.40835,0,0,10.5376,18.734,22.518,24.7136,56.5,56,60,71,2.5,3,3,6.5,14,15,11,0.5477,0.98235,1.1174,1.0951,2.4025,27.435,65.007,27.28,625,1275,1500,200,16,8,132,168,48,1.9321,6.6581,11.8706,4.1144,211.6627,410.314,909.2414,1608.434,1516,3652,6266,5530,31,64,138,236,202,596,1042,1156,12.0506,33.7384,65.1832,85.267,-2.16,0,0,16.5,0,0,6,0,0,1.125,0,0,2.15,2.77,2.08,11,14.5,13,1,1.5,3,0.53,0.71,0.74,-8.4,-17.14,-5.2,99,340,192,14,68,40,3.55,13.7,8.16
0.2,1,1,59.7741,117.4345,176.9377,158.5485,321.5,475,558,339,9.5,18,28,26,46,103,106,65,3.7439,7.9929,10.3751,7.8967,36.7666,64.668,82.173,33.66,124,204,120,36,6,10,14,6,24,44,26,6,2.159,4.0194,3.6722,1.7094,9.245,7.6755,18.5803,24.854,160,72,116,80,1,2.5,3.5,1,3.5,6,5.5,0.78665,0.67375,1.3249,1.3983,6.5025,7.752,6.5025,16.83,36,42,36,18,1,1,3,1,2,4,3,0.5929,0.5775,0.5929,0.8547,3.5344,30.4936,32.4488,42.7512,729,1296,1080,1215,6,9,72,90,168,1.5876,6.0858,5.7204,7.6986,270.149,554.5282,966.0534,1004.4358,1868,4358,5596,6468,44,88,154,154,242,556,672,836,17.7114,44.235,66.2638,74.5696,0.46,1.04,2.7,6,21.5,31.5,-2.5,-3.5,-2,0.105,0.745,1.295,-0.49,0,1.05,-1,0,15,-1,-3,0,0.02,0,1.2,-4.94,-5.98,-5.82,114,122,198,24,21,26,2.73,3.02,5.23
0.2,1,2,36.7666,63.4185,80.1885,36.894,124,198,123,39,6,10,14,6,24,44,26,6,2.159,4.0348,3.679,1.6872,71.6878,149.226,220.422,246.4638,732,864,1296,1662,12,24,36,42,60,144,180,138,6.1858,12.5356,17.9564,18.8108,7.87205,7.752,7.12725,18.447,42.5,42,39,19.5,1,1,3,1,2,4,3,0.5777,0.5775,0.5852,0.8436,6.6564,6.579,13.158,25.4904,256,96,192,464,1,2,4,1,3,6,8,1.0404,0.7854,1.5708,2.9886,3.3489,29.1153,28.8957,27.999,676,2002,962,936,6,6,72,96,120,1.5625,7,5.75,5.775,220.2577,483.5196,869.7708,962.2538,2388,6128,9582,8244,37,80,142,156,222,552,788,864,18.2521,47.1408,80.8138,85.028,0,0.245,1.785,0,0.5,16.5,-1,-3,0,0,-0.01,1.17,0.03,0.06,0.44,10,20,35,-2,-4,-4,0.25,0.5,1.15,-4.93,-4.81,-4.32,79,119,120,24,20,16,1.9,2.9,2.88
0.2,1,1,60.7992,110.007,149.193,147.492,316.5,558,486,360,10,18,27,24,45,96,105,84,4.09675,8.5239,10.0518,8.5932,36.7666,62.169,78.204,40.128,124,192,126,42,6,10,14,6,24,44,26,6,2.159,4.0502,3.6858,1.665,7.01885,12.25275,25.557,7.752,137,156,88.5,42,2,5,1,5,19,15,2,0.84305,1.51305,2.05365,0.5775,9.2416,7.752,7.752,20.064,49,42,42,21,1,1,3,1,2,4,3,0.5625,0.5775,0.5775,0.8325,3.5344,32.6932,38.352,61.194,729,1350,1296,1053,8,14,84,132,168,1.5876,6.0606,7.7616,9.0468,272.1992,534.0764,939.314,1176.369,1858,4584,6098,6834,45,88,156,180,244,580,794,1040,18.4171,45.3698,69.57,90.527,-0.295,0.2,0.49,14,63.5,1,-2,8,-1,0.425,3.095,-0.02,0.49,0.49,2.52,1,1,18,-1,-3,0,-0.02,-0.02,1.14,-6.11,-5.36,-6.23,112,168,339,22,26,56,2.75,3.92,10.46
0.2,2,2,98.2247,193.443,304.236,355.9002,386,768,1074,1074,15,30,48,54,78,186,240,222,6.0375,13.9678,19.9328,20.823,90.0597,165.648,257.031,271.946,315,564,708,560,14,26,42,40,68,150,154,128,4.9886,10.9802,14.2554,13.5,11.8336,8.772,17.544,36.9456,64,48,96,168,1,2,4,1,3,6,8,0.5329,0.5621,1.1242,1.9272,11.8336,8.772,17.544,39.044,64,48,96,80,1,2,5,1,3,7,7,0.5329,0.5621,1.1242,1.6425,2.7556,34.2624,25.398,33.864,576,1152,864,1152,6,8,72,108,168,1.6129,5.5626,5.8674,7.8232,281.0997,593.2638,1224.102,1364.909,1592,4200,6138,6674,44,94,174,196,268,666,964,1184,17.6276,47.0534,76.1654,89.3844,0.89,1.78,3.02,2,4,11,-2,-4,-4,-0.04,-0.08,0.28,0.89,1.78,5.85,2,4,30,-2,-5,-2,-0.04,-0.08,1.4,-10.68,-5.34,-7.12,96,108,144,24,18,20,3.24,3,4
